"ID","Exe.Time","Benchmark","Net","Disk","Maps","IO.SFac","Rep","IO.FBuf","Comp","Blk.size","Cluster","Cl.Name","Datanodes","Headnodes","VM.OS","VM.Cores","VM.RAM","Provider","VM.Size","Type"
8974,121,"prep_bayes","IB","HDD",12,50,1,131072,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
8975,130,"prep_kmeans","IB","HDD",12,50,1,131072,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
8976,314,"prep_pagerank","IB","HDD",12,50,1,131072,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
8977,121,"prep_bayes","IB","HDD",12,50,1,131072,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
8994,130,"prep_kmeans","IB","HDD",12,50,1,65536,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
8995,306,"prep_pagerank","IB","HDD",12,50,1,65536,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
8996,122,"prep_bayes","IB","HDD",12,50,1,65536,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
8997,127,"prep_kmeans","IB","HDD",12,50,1,65536,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
8998,1008,"wordcount","IB","HDD",12,50,1,65536,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
8999,2788,"sort","IB","HDD",12,50,1,65536,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9000,313,"prep_pagerank","IB","HDD",12,50,1,65536,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9001,121,"prep_bayes","IB","HDD",12,50,1,65536,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9002,128,"prep_kmeans","IB","HDD",12,50,1,65536,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9004,239,"prep_sort","ETH","HDD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9123,1403,"dfsioe_write","IB","HDD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9124,1799,"prep_dfsioe","IB","HDD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9125,120,"prep_bayes","ETH","HDD",12,10,1,65536,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9126,125,"prep_kmeans","IB","HDD",12,10,1,65536,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9127,206,"prep_sort","ETH","HDD",12,10,1,65536,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9128,316,"prep_pagerank","IB","HDD",12,10,1,65536,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9129,122,"prep_bayes","IB","HDD",12,10,1,65536,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9130,1458,"dfsioe_write","IB","HDD",12,10,1,65536,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9131,2092,"prep_dfsioe","IB","HDD",12,10,1,65536,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9132,128,"prep_kmeans","IB","HDD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9133,2485,"sort","IB","HDD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9134,304,"prep_pagerank","IB","HDD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9135,125,"prep_bayes","IB","HDD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9136,1159,"dfsioe_write","IB","HDD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9137,1579,"prep_dfsioe","IB","HDD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9138,130,"prep_kmeans","IB","HDD",12,10,1,65536,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9139,304,"prep_pagerank","IB","HDD",12,10,1,65536,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9140,119,"prep_bayes","IB","HDD",12,10,1,65536,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9141,1184,"dfsioe_write","IB","HDD",12,10,1,65536,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9142,1514,"prep_dfsioe","IB","HDD",12,10,1,65536,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9143,131,"prep_kmeans","IB","HDD",12,10,1,65536,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9144,2532,"sort","IB","HDD",12,10,1,65536,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9145,309,"prep_pagerank","IB","HDD",12,10,1,65536,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9146,121,"prep_bayes","IB","HDD",12,10,1,65536,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9147,1240,"dfsioe_write","IB","HDD",12,10,1,65536,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9148,1690,"prep_dfsioe","IB","HDD",12,10,1,65536,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9234,130,"prep_kmeans","ETH","HDD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9235,313,"prep_pagerank","ETH","HDD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9236,122,"prep_bayes","ETH","HDD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9237,1324,"dfsioe_write","ETH","HDD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9238,1663,"prep_dfsioe","ETH","HDD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9239,127,"prep_kmeans","ETH","HDD",12,10,1,65536,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9240,319,"prep_pagerank","ETH","HDD",12,10,1,65536,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9241,1207,"dfsioe_write","ETH","HDD",12,10,1,65536,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9242,1477,"prep_dfsioe","ETH","HDD",12,10,1,65536,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9243,124,"prep_kmeans","ETH","HDD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9244,304,"prep_pagerank","ETH","HDD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9245,119,"prep_bayes","ETH","HDD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9246,1277,"dfsioe_write","ETH","HDD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9247,1553,"prep_dfsioe","ETH","HDD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9248,127,"prep_kmeans","ETH","HDD",12,10,1,65536,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9249,313,"prep_pagerank","ETH","HDD",12,10,1,65536,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9250,121,"prep_bayes","ETH","HDD",12,10,1,65536,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9251,1262,"dfsioe_write","ETH","HDD",12,10,1,65536,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9252,1669,"prep_dfsioe","ETH","HDD",12,10,1,65536,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9253,129,"prep_kmeans","ETH","HDD",12,10,1,65536,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9254,307,"prep_pagerank","ETH","HDD",12,10,1,65536,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9255,120,"prep_bayes","ETH","HDD",12,10,1,65536,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9256,2418,"dfsioe_write","ETH","HDD",12,10,1,65536,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9257,1919,"prep_dfsioe","ETH","HDD",12,10,1,65536,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9312,1072,"wordcount","IB","HDD",12,20,1,32768,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9314,1043,"wordcount","IB","HDD",12,50,1,32768,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9316,992,"wordcount","IB","HDD",12,50,1,65536,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9339,1003,"wordcount","IB","HDD",12,5,1,32768,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9340,1062,"wordcount","IB","HDD",12,5,1,32768,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9341,2828,"sort","IB","HDD",12,5,1,32768,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9342,899,"wordcount","IB","HDD",12,5,1,32768,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9343,3727,"sort","IB","HDD",12,5,1,32768,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9344,1166,"wordcount","IB","HDD",12,5,1,131072,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9345,2175,"sort","IB","HDD",12,5,1,131072,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9346,806,"wordcount","IB","HDD",12,5,1,131072,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9347,2156,"sort","IB","HDD",12,5,1,131072,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9355,991,"wordcount","IB","HDD",12,5,1,65536,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9356,2706,"sort","IB","HDD",12,5,1,65536,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9357,978,"wordcount","IB","HDD",12,10,1,32768,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9358,2647,"sort","IB","HDD",12,10,1,32768,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9359,1052,"wordcount","IB","HDD",12,10,1,32768,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9360,2784,"sort","IB","HDD",12,10,1,32768,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9361,989,"wordcount","IB","HDD",12,10,1,32768,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9362,3788,"sort","IB","HDD",12,10,1,32768,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9363,811,"wordcount","IB","HDD",12,10,1,131072,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9364,2412,"sort","IB","HDD",12,10,1,131072,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9369,983,"wordcount","IB","HDD",12,10,1,65536,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9370,2815,"sort","IB","HDD",12,10,1,65536,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9371,1165,"wordcount","IB","HDD",12,10,1,65536,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9372,3081,"sort","IB","HDD",12,10,1,65536,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9373,835,"wordcount","IB","HDD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9374,2427,"sort","IB","HDD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9375,1003,"wordcount","IB","HDD",12,20,1,32768,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9376,2693,"sort","IB","HDD",12,20,1,32768,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9377,923,"wordcount","IB","HDD",12,20,1,32768,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9378,2499,"sort","IB","HDD",12,20,1,32768,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9379,2660,"sort","IB","HDD",12,20,1,32768,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9380,1030,"wordcount","IB","HDD",12,20,1,131072,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9381,2243,"sort","IB","HDD",12,20,1,131072,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9382,894,"wordcount","IB","HDD",12,20,1,131072,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9383,2386,"sort","IB","HDD",12,20,1,131072,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9391,995,"wordcount","IB","HDD",12,20,1,65536,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9392,2098,"sort","IB","HDD",12,20,1,65536,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9393,2778,"sort","IB","HDD",12,20,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9394,2850,"sort","IB","HDD",12,50,1,32768,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9395,1024,"wordcount","IB","HDD",12,50,1,32768,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9396,2764,"sort","IB","HDD",12,50,1,32768,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9397,1105,"wordcount","IB","HDD",12,50,1,131072,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9398,3263,"sort","IB","HDD",12,50,1,131072,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9399,950,"wordcount","IB","HDD",12,50,1,131072,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9400,2912,"sort","IB","HDD",12,50,1,131072,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9404,2156,"sort","IB","HDD",12,50,1,65536,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9405,1117,"wordcount","IB","HDD",12,50,1,65536,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9406,2770,"sort","IB","HDD",12,50,1,65536,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9423,176,"prep_terasort","ETH","SSD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9425,955,"terasort","ETH","SSD",16,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9427,787,"terasort","ETH","SSD",24,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9441,341,"prep_terasort","IB","HDD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9443,5223,"terasort","IB","HDD",16,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9445,3854,"terasort","IB","HDD",24,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9459,299,"prep_terasort","ETH","HDD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9461,5853,"terasort","ETH","HDD",16,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9463,3426,"terasort","ETH","HDD",24,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9510,1189,"kmeans","IB","SSD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9511,129,"prep_wordcount","IB","SSD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9512,110,"prep_sort","IB","SSD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9513,1875,"pagerank","IB","SSD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9514,1111,"bayes","IB","SSD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9515,1366,"dfsioe_read","IB","SSD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9517,1427,"kmeans","IB","SSD",12,10,1,65536,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9518,131,"prep_wordcount","IB","SSD",12,10,1,65536,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9519,114,"prep_sort","IB","SSD",12,10,1,65536,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9520,1967,"pagerank","IB","SSD",12,10,1,65536,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9521,1099,"bayes","IB","SSD",12,10,1,65536,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9522,1308,"dfsioe_read","IB","SSD",12,10,1,65536,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9523,1198,"kmeans","IB","SSD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9524,129,"prep_wordcount","IB","SSD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9525,111,"prep_sort","IB","SSD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9526,1880,"pagerank","IB","SSD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9527,1102,"bayes","IB","SSD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9528,1433,"dfsioe_read","IB","SSD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9529,1074,"kmeans","IB","SSD",12,10,1,65536,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9530,131,"prep_wordcount","IB","SSD",12,10,1,65536,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9531,111,"prep_sort","IB","SSD",12,10,1,65536,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9532,1924,"pagerank","IB","SSD",12,10,1,65536,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9533,1111,"bayes","IB","SSD",12,10,1,65536,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9534,1178,"dfsioe_read","IB","SSD",12,10,1,65536,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9535,1127,"kmeans","IB","SSD",12,10,1,65536,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9536,132,"prep_wordcount","IB","SSD",12,10,1,65536,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9537,108,"prep_sort","IB","SSD",12,10,1,65536,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9538,1887,"pagerank","IB","SSD",12,10,1,65536,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9539,1165,"bayes","IB","SSD",12,10,1,65536,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9540,1208,"dfsioe_read","IB","SSD",12,10,1,65536,"Cmp0",256,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9636,990,"wordcount","IB","HDD",12,10,1,65536,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9637,950,"wordcount","IB","HDD",12,10,1,65536,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9638,2167,"sort","IB","HDD",12,10,1,65536,"Cmp0",128,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9646,966,"wordcount","ETH","HDD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9647,2850,"sort","ETH","HDD",12,10,1,65536,"Cmp0",32,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9660,110,"prep_sort","IB","SSD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9661,117,"pagerank","IB","SSD",12,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9668,483,"sort","IB","SSD",16,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
9669,113,"pagerank","IB","SSD",16,10,1,65536,"Cmp0",64,"Cl1","m1000-01",3,1,"linux",12,128,"on-premise","SYS-6027R-72RF","On-premise"
