"ID","Exe.Time","Benchmark","Net","Disk","Maps","IO.SFac","Rep","IO.FBuf","Comp","Blk.size","Cluster","Pred.Exe.Time"
18634,2874,"dfsioe_read","ETH","RL2",8,10,3,65536,"None",64,"Azure L",2969.3775790872
18632,665,"sort","ETH","RL2",8,10,3,65536,"None",64,"Azure L",808.765140313104
18631,1280,"wordcount","ETH","RL2",8,10,3,65536,"None",64,"Azure L",1281.32227654785
18626,813,"sort","ETH","RL2",10,10,2,65536,"Snappy",256,"Azure L",851.759181787926
18625,1395,"wordcount","ETH","RL2",10,10,2,65536,"Snappy",256,"Azure L",1272.81211272326
18622,2724,"dfsioe_read","ETH","RL2",10,10,2,65536,"Snappy",128,"Azure L",3044.05528813479
18613,1262,"wordcount","ETH","RL2",10,10,2,65536,"Snappy",64,"Azure L",1267.72405015905
18610,3006,"dfsioe_read","ETH","RL2",10,10,2,65536,"Snappy",32,"Azure L",3122.40615747834
18605,2556,"dfsioe_write","ETH","RL2",10,10,2,65536,"Snappy",64,"Azure L",2584.01758476791
18604,3032,"dfsioe_read","ETH","RL2",10,10,2,65536,"Snappy",64,"Azure L",3096.28920103049
18601,1270,"wordcount","ETH","RL2",10,10,2,65536,"Snappy",64,"Azure L",1267.72405015905
18592,2964,"dfsioe_read","ETH","RL2",10,10,2,65536,"BZIP2",128,"Azure L",3044.05528813479
18591,2891,"pagerank","ETH","RL2",10,10,2,65536,"BZIP2",128,"Azure L",2840.49299273056
18590,762,"sort","ETH","RL2",10,10,2,65536,"BZIP2",128,"Azure L",842.717598830019
18587,2611,"dfsioe_write","ETH","RL2",10,10,2,65536,"BZIP2",64,"Azure L",2654.02533047541
18586,2875,"dfsioe_read","ETH","RL2",10,10,2,65536,"BZIP2",64,"Azure L",3096.28920103049
18582,2591,"kmeans","ETH","RL2",10,10,2,65536,"BZIP2",64,"Azure L",2414.88082831563
18580,3074,"dfsioe_read","ETH","RL2",10,10,2,65536,"BZIP2",32,"Azure L",3122.40615747834
18579,2958,"pagerank","ETH","RL2",10,10,2,65536,"BZIP2",32,"Azure L",2839.03295285439
18576,2995,"kmeans","ETH","RL2",10,10,2,65536,"BZIP2",32,"Azure L",2437.99955325429
18571,1264,"wordcount","ETH","RL2",10,10,2,65536,"BZIP2",64,"Azure L",1262.68306995568
