"ID","Exe.Time","Benchmark","Net","Disk","Maps","IO.SFac","Rep","IO.FBuf","Comp","Blk.size","Cluster","Pred.Exe.Time"
21932,2892,"pagerank","ETH","RL1",10,10,2,65536,"BZIP2",32,"Azure L",2899
21930,1283,"wordcount","ETH","RL1",10,10,2,65536,"BZIP2",32,"Azure L",1334
21929,2745,"kmeans","ETH","RL1",10,10,2,65536,"BZIP2",32,"Azure L",2790
21927,2954,"dfsioe_read","ETH","RL1",10,10,2,65536,"BZIP2",64,"Azure L",3264.5
21925,714,"sort","ETH","RL1",10,10,2,65536,"BZIP2",64,"Azure L",720
21924,1271,"wordcount","ETH","RL1",10,10,2,65536,"BZIP2",64,"Azure L",1334
21922,2513,"dfsioe_write","ETH","RL1",10,10,2,65536,"ZLIB",256,"Azure L",2732
21921,2914,"dfsioe_read","ETH","RL1",10,10,2,65536,"ZLIB",256,"Azure L",2983
21920,2820,"pagerank","ETH","RL1",10,10,2,65536,"ZLIB",256,"Azure L",2685
21918,1394,"wordcount","ETH","RL1",10,10,2,65536,"ZLIB",256,"Azure L",1254
21917,2590,"kmeans","ETH","RL1",10,10,2,65536,"ZLIB",256,"Azure L",2704
21913,757,"sort","ETH","RL1",10,10,2,65536,"ZLIB",128,"Azure L",634
21912,1300,"wordcount","ETH","RL1",10,10,2,65536,"ZLIB",128,"Azure L",1253
21911,2546,"kmeans","ETH","RL1",10,10,2,65536,"ZLIB",128,"Azure L",2570
21910,2680,"dfsioe_write","ETH","RL1",10,10,2,65536,"ZLIB",64,"Azure L",2732
21909,3082,"dfsioe_read","ETH","RL1",10,10,2,65536,"ZLIB",64,"Azure L",3087.5
21908,2889,"pagerank","ETH","RL1",10,10,2,65536,"ZLIB",64,"Azure L",2969
21907,702,"sort","ETH","RL1",10,10,2,65536,"ZLIB",64,"Azure L",634
21906,1274,"wordcount","ETH","RL1",10,10,2,65536,"ZLIB",64,"Azure L",1253
21905,2600,"kmeans","ETH","RL1",10,10,2,65536,"ZLIB",64,"Azure L",2570
21904,2505,"dfsioe_write","ETH","RL1",10,10,2,65536,"ZLIB",32,"Azure L",2732
21903,2915,"dfsioe_read","ETH","RL1",10,10,2,65536,"ZLIB",32,"Azure L",3087.5
21900,1283,"wordcount","ETH","RL1",10,10,2,65536,"ZLIB",32,"Azure L",1253
21899,2740,"kmeans","ETH","RL1",10,10,2,65536,"ZLIB",32,"Azure L",3014
21898,2590,"dfsioe_write","ETH","RL1",10,10,2,65536,"ZLIB",64,"Azure L",2732
