"pout","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","Comp.8","Comp.9","Comp.10","Comp.11","Comp.12","Comp.13","Comp.14","Comp.15","Comp.16","Comp.17","Comp.18","Comp.19","Comp.20"
"1871",3110,1964.25970697229,70.3764487806351,3.06385431789887,-3.76831067816273,1.15696843758909,-0.158492401877937,-0.116929128323418,0.505150119535017,-0.307212371617658,0.544817489088905,1.21023851849637,-0.000871047587553428,-0.098236896646567,-0.00585408057008745,0.00405796494973221,0.00508405771684345,-0.0667464852207266,-0.0968002199073915,-0.0862789713671232,0.0830758121455685
"3500",1126,67500.2624548888,-23.6593613667641,1.27907850879639,1.51380848490732,-0.775682008831304,-0.351347428196662,1.39121223556585,0.19091296808174,0.433451623372232,0.305058721318665,0.262494391957746,0.0293347768047143,0.432614474535157,-0.197222959418298,-0.052204108402567,-0.0625711356586257,-0.0449371833091532,-0.0481827886865665,-0.047449853888317,-0.0701110933875428
"3887",790,1964.26055485557,38.4921694533859,2.36844916901642,12.451510223255,2.36144264980058,0.935134362661201,0.244709396481751,0.616783809539938,0.130914573688103,0.661903542512899,0.440872536326176,0.0664401857162303,0.355944674238257,-0.0655803208974593,-0.0274244859279305,-0.0275926935223814,0.0351913700672868,-0.185393422142329,-0.123349054458485,0.0829824309394054
"1287",3912,1964.26064817312,38.3777732743639,3.09959810053534,-3.45348518806321,-0.675228810514548,0.347379915976939,0.626800782238274,-0.442657876864804,0.190040227679625,0.255543804561942,-0.463274983780879,-0.348292695353341,-0.695475642212057,-0.249057346990008,-0.021610456922202,-0.0210941426659305,0.0824191017908412,0.085677029362275,0.983960660895953,-0.134088334232471
"2766",2410,67500.2652177424,-151.71429072871,-38.5227153815978,0.635740937681126,-1.37587965782209,0.0147818057185524,-0.622309131721693,-0.300521467341585,-0.193223863307513,-0.154589593932563,-0.110472345869788,-0.0305024031536231,-0.259534446265396,0.126231797376981,0.0368455416199136,0.0327531741894126,0.837291222854238,-0.272891366038234,-0.0952443668128483,-0.159830965426746
"401",1241,1964.26630726477,-153.617575740452,3.32836952651596,-2.16359119820665,0.286320996670735,0.50292227181706,-0.123569175023767,0.0384541167404028,-0.364757449376023,-0.641647130025062,0.337413933503563,-0.675745275250478,0.36801417104907,0.115429228072981,0.510802774809888,-0.613366483785888,-0.388457386621402,-0.144571241050851,-0.143810764628172,0.00533692298322683
"4085",2157,1964.25967810481,70.4062309545875,2.8551873056559,0.490573685115378,-0.90168527424427,-0.298362346196213,0.0579746217856043,-0.96531012377667,0.560759176769899,0.00661417029266753,0.100563225713008,-0.060897304826362,0.268419895861641,-0.138245019837269,-0.02846485796653,-0.0392102271397976,0.838084821789439,-0.324262708620501,-0.118743888589458,-0.161523542947349
"4355",693,-47187.7412974897,101.043090764131,3.52966910846521,11.9512444023862,0.0638672550692256,0.854510793956028,0.966393657380307,0.31972010711117,-0.726130645951956,0.112965845628309,-0.0534998512812747,0.0526875906203105,-0.285466162519052,0.219362038578319,0.0550332457568167,0.0613914169173381,0.0133154677458042,-0.12193540151302,-0.0733372622600515,0.0803719183627126
"3455",1019,67500.2597522228,72.3443693428564,6.15363141786684,1.00230862266236,0.927899644207241,-1.45182231033031,1.07863413767357,0.293464787672599,0.24459423148747,0.297180025278337,0.215778419196198,0.0356251267388435,0.427007536316213,-0.168238156620604,-0.0478523746893913,-0.0572539181399449,-0.0300945935871209,-0.0452410805990939,-0.0415663393736039,-0.0584166613183062
"3843",394,1964.26059599113,38.4365339327671,2.70254987514049,4.76465140473371,-0.783199599185342,-0.101708120041458,0.53631905665416,0.569553265853188,-0.0581312707101947,-0.530208773709998,-0.301502186182241,-0.009478272818257,-0.311456731915327,0.102894631826525,0.0393170420491601,0.0370020911599637,0.289231063037002,0.885097925597502,-0.143637044941077,-0.106717127152425
"1491",2829,1964.26253615057,-25.6209969976786,3.17960836653567,-3.0813560754472,1.14765131619569,-0.0104417428085768,-0.543513624473018,0.477187143125988,0.420744692298307,0.373357492486111,0.0755400601288493,0.382863324537602,-0.0497566722199397,0.73692586294751,0.141994452161404,0.149398843549064,0.0792815091996709,0.000294415950287201,0.983114543657947,-0.104875959896002
"1193",610,1964.26253589453,-25.6204322594889,3.18734911900086,-3.04976343643057,-0.571769814620283,0.868414786173591,0.0530408872629744,-0.0788304602218623,-0.0181032617047413,0.126374583332597,-0.757681579755309,0.343157294777975,-0.170352947107932,-1.00530437552223,0.131381263272909,0.556693033132172,-0.323507391746651,-0.155703253130011,-0.131037596697521,0.00351006951819063
"3870",3341,1964.26055048442,38.4919039750728,2.34247103505536,12.5890102579045,1.52723458965799,-0.27326321678459,-0.220624523688025,-0.476538189340872,-1.18279864742774,0.527680614622957,0.0876037178891595,0.0740926697809817,-0.253726233676776,0.300124055405155,0.0629376697910993,0.0696654333439412,0.00480187404415494,-0.0687536496888894,-0.0549792319259041,0.050258868732151
"1042",2521,1964.25969651961,70.3911134614377,2.99041132094195,-1.78018020969265,0.514625643251447,0.690669903170062,-0.357993839549342,0.321294692101328,0.357503979009948,0.629188522908843,-0.195527864599259,-0.295222902162397,-0.565919112748016,-0.237508847911918,-0.0256290639141649,-0.0232026315873201,0.268496174323343,0.851475552299008,-0.177901258436215,-0.0052877532577143
"905",2634,1964.26630759095,-153.61760967287,3.3252618634608,-2.16266921969071,1.16406965058008,0.0887814311401064,-0.529741843033929,0.527726856876614,0.328038944217906,0.670569918448928,-0.153822172035157,-0.302548570793202,-0.531864033249418,-0.295048905381943,-0.0422139797146366,-0.0374140223298716,0.10276161944831,0.0253175120417335,0.938170341383296,-0.115074587232684
"984",2953,1964.25969604792,70.3905909025678,2.98678031451067,-1.80960751158214,0.482811890899949,0.599118987110182,-0.0793829971169329,-0.136546655120626,-0.268340763812038,0.153957881537128,-0.788005227280196,0.305663040077368,-0.183812567596374,-0.727786127797172,-0.132083481810672,-0.167592384948804,0.807835480191617,-0.437995970827845,-0.184283832974938,0.0194248539844522
