"ID","Exe.Time","Benchmark","Net","Disk","Maps","IO.SFac","Rep","IO.FBuf","Comp","Blk.size","Cluster"
1002,1250,"kmeans","ETH","SSD",12,10,3,65536,"None",64,"Local 1"
1001,976,"terasort","ETH","SSD",12,10,3,65536,"None",64,"Local 1"
1000,1164,"bayes","ETH","SSD",12,10,3,65536,"None",256,"Local 1"
999,2033,"pagerank","ETH","SSD",12,10,3,65536,"None",256,"Local 1"
997,554,"wordcount","ETH","SSD",12,10,3,65536,"None",256,"Local 1"
996,1178,"kmeans","ETH","SSD",12,10,3,65536,"None",256,"Local 1"
995,991,"terasort","ETH","SSD",12,10,3,65536,"None",256,"Local 1"
994,1131,"bayes","ETH","SSD",12,10,3,65536,"None",128,"Local 1"
993,2009,"pagerank","ETH","SSD",12,10,3,65536,"None",128,"Local 1"
991,585,"wordcount","ETH","SSD",12,10,3,65536,"None",128,"Local 1"
990,1121,"kmeans","ETH","SSD",12,10,3,65536,"None",128,"Local 1"
989,986,"terasort","ETH","SSD",12,10,3,65536,"None",128,"Local 1"
988,1104,"bayes","ETH","SSD",12,10,3,65536,"None",32,"Local 1"
987,2168,"pagerank","ETH","SSD",12,10,3,65536,"None",32,"Local 1"
985,790,"wordcount","ETH","SSD",12,10,3,65536,"None",32,"Local 1"
984,1459,"kmeans","ETH","SSD",12,10,3,65536,"None",32,"Local 1"
983,992,"terasort","ETH","SSD",12,10,3,65536,"None",32,"Local 1"
982,1118,"bayes","ETH","SSD",12,10,3,4096,"None",64,"Local 1"
981,2035,"pagerank","ETH","SSD",12,10,3,4096,"None",64,"Local 1"
979,664,"wordcount","ETH","SSD",12,10,3,4096,"None",64,"Local 1"
978,1268,"kmeans","ETH","SSD",12,10,3,4096,"None",64,"Local 1"
977,1076,"terasort","ETH","SSD",12,10,3,4096,"None",64,"Local 1"
976,1091,"terasort","ETH","SSD",12,10,3,4096,"None",256,"Local 1"
975,1098,"terasort","ETH","SSD",12,10,3,4096,"None",128,"Local 1"
974,1077,"terasort","ETH","SSD",12,10,3,4096,"None",32,"Local 1"
973,1053,"terasort","ETH","SSD",12,10,3,131072,"None",64,"Local 1"
972,1052,"terasort","ETH","SSD",12,10,3,131072,"None",256,"Local 1"
971,1042,"terasort","ETH","SSD",12,10,3,131072,"None",128,"Local 1"
970,1028,"terasort","ETH","SSD",12,10,3,131072,"None",32,"Local 1"
969,1052,"terasort","ETH","SSD",12,10,3,32768,"None",64,"Local 1"
968,1026,"terasort","ETH","SSD",12,10,3,32768,"None",256,"Local 1"
967,1047,"terasort","ETH","SSD",12,10,3,32768,"None",128,"Local 1"
966,1006,"terasort","ETH","SSD",12,10,3,32768,"None",32,"Local 1"
965,1060,"terasort","ETH","SSD",12,5,3,65536,"None",64,"Local 1"
964,1009,"terasort","ETH","SSD",12,5,3,65536,"None",256,"Local 1"
963,1081,"terasort","ETH","SSD",12,5,3,65536,"None",128,"Local 1"
962,1047,"terasort","ETH","SSD",12,5,3,65536,"None",32,"Local 1"
961,1069,"terasort","ETH","SSD",12,5,3,4096,"None",64,"Local 1"
960,1076,"terasort","ETH","SSD",12,5,3,4096,"None",256,"Local 1"
959,1088,"terasort","ETH","SSD",12,5,3,4096,"None",128,"Local 1"
958,1084,"terasort","ETH","SSD",12,5,3,4096,"None",32,"Local 1"
957,1007,"terasort","ETH","SSD",12,5,3,131072,"None",64,"Local 1"
956,1018,"terasort","ETH","SSD",12,5,3,131072,"None",256,"Local 1"
955,1023,"terasort","ETH","SSD",12,5,3,131072,"None",128,"Local 1"
954,1019,"terasort","ETH","SSD",12,5,3,131072,"None",32,"Local 1"
953,1068,"terasort","ETH","SSD",12,5,3,32768,"None",64,"Local 1"
952,1042,"terasort","ETH","SSD",12,5,3,32768,"None",256,"Local 1"
951,1032,"terasort","ETH","SSD",12,5,3,32768,"None",128,"Local 1"
950,1055,"terasort","ETH","SSD",12,5,3,32768,"None",32,"Local 1"
949,1022,"terasort","ETH","SSD",12,50,1,65536,"None",64,"Local 1"
948,1002,"terasort","ETH","SSD",12,50,1,65536,"None",256,"Local 1"
947,1039,"terasort","ETH","SSD",12,50,1,65536,"None",128,"Local 1"
946,1023,"terasort","ETH","SSD",12,50,1,65536,"None",32,"Local 1"
945,1097,"terasort","ETH","SSD",12,50,1,4096,"None",64,"Local 1"
944,1086,"terasort","ETH","SSD",12,50,1,4096,"None",256,"Local 1"
943,1062,"terasort","ETH","SSD",12,50,1,4096,"None",128,"Local 1"
942,1127,"terasort","ETH","SSD",12,50,1,4096,"None",32,"Local 1"
941,1022,"terasort","ETH","SSD",12,50,1,131072,"None",64,"Local 1"
940,1016,"terasort","ETH","SSD",12,50,1,131072,"None",256,"Local 1"
939,1055,"terasort","ETH","SSD",12,50,1,131072,"None",128,"Local 1"
938,1035,"terasort","ETH","SSD",12,50,1,131072,"None",32,"Local 1"
937,1036,"terasort","ETH","SSD",12,50,1,32768,"None",64,"Local 1"
936,1039,"terasort","ETH","SSD",12,50,1,32768,"None",256,"Local 1"
934,1035,"terasort","ETH","SSD",12,50,1,32768,"None",32,"Local 1"
933,1044,"terasort","ETH","SSD",12,20,1,65536,"None",64,"Local 1"
932,1055,"terasort","ETH","SSD",12,20,1,65536,"None",256,"Local 1"
931,992,"terasort","ETH","SSD",12,20,1,65536,"None",128,"Local 1"
930,1033,"terasort","ETH","SSD",12,20,1,65536,"None",32,"Local 1"
929,1057,"terasort","ETH","SSD",12,20,1,4096,"None",64,"Local 1"
928,1070,"terasort","ETH","SSD",12,20,1,4096,"None",256,"Local 1"
927,1028,"terasort","ETH","SSD",12,20,1,4096,"None",128,"Local 1"
926,1076,"terasort","ETH","SSD",12,20,1,131072,"None",64,"Local 1"
925,1046,"terasort","ETH","SSD",12,20,1,131072,"None",256,"Local 1"
924,1066,"terasort","ETH","SSD",12,20,1,131072,"None",128,"Local 1"
923,1085,"terasort","ETH","SSD",12,20,1,131072,"None",32,"Local 1"
922,1059,"terasort","ETH","SSD",12,20,1,32768,"None",64,"Local 1"
921,1061,"terasort","ETH","SSD",12,20,1,32768,"None",256,"Local 1"
920,1079,"terasort","ETH","SSD",12,20,1,32768,"None",128,"Local 1"
919,1003,"terasort","ETH","SSD",12,20,1,32768,"None",32,"Local 1"
918,1035,"terasort","ETH","SSD",12,10,1,65536,"None",64,"Local 1"
917,1077,"terasort","ETH","SSD",12,10,1,65536,"None",256,"Local 1"
916,1025,"terasort","ETH","SSD",12,10,1,65536,"None",128,"Local 1"
915,1029,"terasort","ETH","SSD",12,10,1,65536,"None",32,"Local 1"
914,1094,"terasort","ETH","SSD",12,10,1,4096,"None",64,"Local 1"
913,1119,"terasort","ETH","SSD",12,10,1,4096,"None",256,"Local 1"
912,1113,"terasort","ETH","SSD",12,10,1,4096,"None",128,"Local 1"
911,1074,"terasort","ETH","SSD",12,10,1,4096,"None",32,"Local 1"
910,1075,"terasort","ETH","SSD",12,10,1,131072,"None",64,"Local 1"
909,1069,"terasort","ETH","SSD",12,10,1,131072,"None",256,"Local 1"
908,1126,"terasort","ETH","SSD",12,10,1,131072,"None",128,"Local 1"
907,1015,"terasort","ETH","SSD",12,10,1,131072,"None",32,"Local 1"
906,1074,"terasort","ETH","SSD",12,10,1,32768,"None",64,"Local 1"
905,1050,"terasort","ETH","SSD",12,10,1,32768,"None",256,"Local 1"
904,1017,"terasort","ETH","SSD",12,10,1,32768,"None",128,"Local 1"
903,1008,"terasort","ETH","SSD",12,10,1,32768,"None",32,"Local 1"
902,1034,"terasort","ETH","SSD",12,5,1,65536,"None",64,"Local 1"
901,1053,"terasort","ETH","SSD",12,5,1,65536,"None",256,"Local 1"
900,1070,"terasort","ETH","SSD",12,5,1,65536,"None",128,"Local 1"
899,1034,"terasort","ETH","SSD",12,5,1,65536,"None",32,"Local 1"
898,1057,"terasort","ETH","SSD",12,5,1,4096,"None",64,"Local 1"
897,1116,"terasort","ETH","SSD",12,5,1,4096,"None",256,"Local 1"
896,1096,"terasort","ETH","SSD",12,5,1,4096,"None",128,"Local 1"
895,1202,"terasort","ETH","SSD",12,5,1,4096,"None",32,"Local 1"
894,1063,"terasort","ETH","SSD",12,5,1,131072,"None",64,"Local 1"
893,1064,"terasort","ETH","SSD",12,5,1,131072,"None",256,"Local 1"
892,1040,"terasort","ETH","SSD",12,5,1,131072,"None",128,"Local 1"
891,1083,"terasort","ETH","SSD",12,5,1,131072,"None",32,"Local 1"
890,1033,"terasort","ETH","SSD",12,5,1,32768,"None",64,"Local 1"
889,1064,"terasort","ETH","SSD",12,5,1,32768,"None",256,"Local 1"
888,1089,"terasort","ETH","SSD",12,5,1,32768,"None",128,"Local 1"
887,1077,"terasort","ETH","SSD",12,5,1,32768,"None",32,"Local 1"
886,1019,"terasort","IB","SSD",12,50,3,65536,"None",64,"Local 1"
885,991,"terasort","IB","SSD",12,50,3,65536,"None",256,"Local 1"
884,965,"terasort","IB","SSD",12,50,3,65536,"None",128,"Local 1"
883,1019,"terasort","IB","SSD",12,50,3,65536,"None",32,"Local 1"
882,978,"terasort","IB","SSD",12,50,3,4096,"None",64,"Local 1"
881,1010,"terasort","IB","SSD",12,50,3,4096,"None",256,"Local 1"
880,1000,"terasort","IB","SSD",12,50,3,4096,"None",128,"Local 1"
879,1025,"terasort","IB","SSD",12,50,3,4096,"None",32,"Local 1"
878,970,"terasort","IB","SSD",12,50,3,131072,"None",64,"Local 1"
877,940,"terasort","IB","SSD",12,50,3,131072,"None",256,"Local 1"
876,966,"terasort","IB","SSD",12,50,3,131072,"None",128,"Local 1"
875,970,"terasort","IB","SSD",12,50,3,131072,"None",32,"Local 1"
874,986,"terasort","IB","SSD",12,50,3,32768,"None",64,"Local 1"
873,951,"terasort","IB","SSD",12,50,3,32768,"None",256,"Local 1"
872,996,"terasort","IB","SSD",12,50,3,32768,"None",128,"Local 1"
871,946,"terasort","IB","SSD",12,50,3,32768,"None",32,"Local 1"
870,996,"terasort","IB","SSD",12,20,3,65536,"None",64,"Local 1"
869,962,"terasort","IB","SSD",12,20,3,65536,"None",256,"Local 1"
868,972,"terasort","IB","SSD",12,20,3,65536,"None",128,"Local 1"
867,1044,"terasort","IB","SSD",12,20,3,65536,"None",32,"Local 1"
866,1044,"terasort","IB","SSD",12,20,3,4096,"None",64,"Local 1"
865,1041,"terasort","IB","SSD",12,20,3,4096,"None",256,"Local 1"
864,1012,"terasort","IB","SSD",12,20,3,4096,"None",128,"Local 1"
863,1019,"terasort","IB","SSD",12,20,3,4096,"None",32,"Local 1"
862,1010,"terasort","IB","SSD",12,20,3,131072,"None",64,"Local 1"
861,950,"terasort","IB","SSD",12,20,3,131072,"None",256,"Local 1"
860,977,"terasort","IB","SSD",12,20,3,131072,"None",128,"Local 1"
859,982,"terasort","IB","SSD",12,20,3,131072,"None",32,"Local 1"
858,976,"terasort","IB","SSD",12,20,3,32768,"None",64,"Local 1"
857,947,"terasort","IB","SSD",12,20,3,32768,"None",256,"Local 1"
856,979,"terasort","IB","SSD",12,20,3,32768,"None",128,"Local 1"
855,949,"terasort","IB","SSD",12,20,3,32768,"None",32,"Local 1"
854,956,"terasort","IB","SSD",12,10,3,65536,"None",64,"Local 1"
853,981,"terasort","IB","SSD",12,10,3,65536,"None",256,"Local 1"
852,965,"terasort","IB","SSD",12,10,3,65536,"None",128,"Local 1"
851,957,"terasort","IB","SSD",12,10,3,65536,"None",32,"Local 1"
850,988,"terasort","IB","SSD",12,10,3,4096,"None",64,"Local 1"
849,1013,"terasort","IB","SSD",12,10,3,4096,"None",256,"Local 1"
848,1030,"terasort","IB","SSD",12,10,3,4096,"None",128,"Local 1"
847,1026,"terasort","IB","SSD",12,10,3,4096,"None",32,"Local 1"
846,940,"terasort","IB","SSD",12,10,3,131072,"None",64,"Local 1"
845,1017,"terasort","IB","SSD",12,10,3,131072,"None",256,"Local 1"
844,980,"terasort","IB","SSD",12,10,3,131072,"None",128,"Local 1"
843,968,"terasort","IB","SSD",12,10,3,131072,"None",32,"Local 1"
842,979,"terasort","IB","SSD",12,10,3,32768,"None",64,"Local 1"
841,968,"terasort","IB","SSD",12,10,3,32768,"None",256,"Local 1"
840,998,"terasort","IB","SSD",12,10,3,32768,"None",128,"Local 1"
839,956,"terasort","IB","SSD",12,10,3,32768,"None",32,"Local 1"
838,968,"terasort","IB","SSD",12,5,3,65536,"None",64,"Local 1"
837,976,"terasort","IB","SSD",12,5,3,65536,"None",256,"Local 1"
836,967,"terasort","IB","SSD",12,5,3,65536,"None",128,"Local 1"
835,969,"terasort","IB","SSD",12,5,3,4096,"None",64,"Local 1"
834,1024,"terasort","IB","SSD",12,5,3,4096,"None",256,"Local 1"
833,977,"terasort","IB","SSD",12,5,3,4096,"None",128,"Local 1"
832,1097,"terasort","IB","SSD",12,5,3,4096,"None",32,"Local 1"
831,975,"terasort","IB","SSD",12,5,3,131072,"None",64,"Local 1"
830,944,"terasort","IB","SSD",12,5,3,131072,"None",256,"Local 1"
829,971,"terasort","IB","SSD",12,5,3,131072,"None",128,"Local 1"
828,983,"terasort","IB","SSD",12,5,3,131072,"None",32,"Local 1"
827,982,"terasort","IB","SSD",12,5,3,32768,"None",64,"Local 1"
826,910,"terasort","IB","SSD",12,5,3,32768,"None",256,"Local 1"
825,976,"terasort","IB","SSD",12,5,3,32768,"None",128,"Local 1"
824,985,"terasort","IB","SSD",12,5,3,32768,"None",32,"Local 1"
823,961,"terasort","IB","SSD",12,50,1,65536,"None",64,"Local 1"
822,953,"terasort","IB","SSD",12,50,1,65536,"None",256,"Local 1"
821,928,"terasort","IB","SSD",12,50,1,65536,"None",128,"Local 1"
820,974,"terasort","IB","SSD",12,50,1,65536,"None",32,"Local 1"
819,1011,"terasort","IB","SSD",12,50,1,4096,"None",64,"Local 1"
818,1005,"terasort","IB","SSD",12,50,1,4096,"None",256,"Local 1"
817,1006,"terasort","IB","SSD",12,50,1,4096,"None",128,"Local 1"
816,1026,"terasort","IB","SSD",12,50,1,4096,"None",32,"Local 1"
815,947,"terasort","IB","SSD",12,50,1,131072,"None",64,"Local 1"
814,984,"terasort","IB","SSD",12,50,1,131072,"None",256,"Local 1"
813,954,"terasort","IB","SSD",12,50,1,131072,"None",128,"Local 1"
812,946,"terasort","IB","SSD",12,50,1,131072,"None",32,"Local 1"
811,928,"terasort","IB","SSD",12,50,1,32768,"None",64,"Local 1"
810,1010,"terasort","IB","SSD",12,50,1,32768,"None",256,"Local 1"
809,977,"terasort","IB","SSD",12,50,1,32768,"None",128,"Local 1"
808,949,"terasort","IB","SSD",12,50,1,32768,"None",32,"Local 1"
807,985,"terasort","IB","SSD",12,20,1,65536,"None",64,"Local 1"
806,947,"terasort","IB","SSD",12,20,1,65536,"None",256,"Local 1"
805,953,"terasort","IB","SSD",12,20,1,65536,"None",128,"Local 1"
804,952,"terasort","IB","SSD",12,20,1,65536,"None",32,"Local 1"
803,998,"terasort","IB","SSD",12,20,1,4096,"None",64,"Local 1"
802,1006,"terasort","IB","SSD",12,20,1,4096,"None",256,"Local 1"
801,1023,"terasort","IB","SSD",12,20,1,4096,"None",128,"Local 1"
800,1025,"terasort","IB","SSD",12,20,1,4096,"None",32,"Local 1"
799,956,"terasort","IB","SSD",12,20,1,131072,"None",64,"Local 1"
798,949,"terasort","IB","SSD",12,20,1,131072,"None",256,"Local 1"
797,950,"terasort","IB","SSD",12,20,1,131072,"None",128,"Local 1"
796,974,"terasort","IB","SSD",12,20,1,131072,"None",32,"Local 1"
795,940,"terasort","IB","SSD",12,20,1,32768,"None",64,"Local 1"
794,946,"terasort","IB","SSD",12,20,1,32768,"None",256,"Local 1"
793,962,"terasort","IB","SSD",12,20,1,32768,"None",128,"Local 1"
792,958,"terasort","IB","SSD",12,20,1,32768,"None",32,"Local 1"
791,949,"terasort","IB","SSD",12,10,1,65536,"None",64,"Local 1"
790,947,"terasort","IB","SSD",12,10,1,65536,"None",256,"Local 1"
789,970,"terasort","IB","SSD",12,10,1,65536,"None",128,"Local 1"
788,961,"terasort","IB","SSD",12,10,1,65536,"None",32,"Local 1"
787,1015,"terasort","IB","SSD",12,10,1,4096,"None",64,"Local 1"
786,1007,"terasort","IB","SSD",12,10,1,4096,"None",256,"Local 1"
785,1017,"terasort","IB","SSD",12,10,1,4096,"None",128,"Local 1"
784,980,"terasort","IB","SSD",12,10,1,4096,"None",32,"Local 1"
783,970,"terasort","IB","SSD",12,10,1,131072,"None",64,"Local 1"
782,950,"terasort","IB","SSD",12,10,1,131072,"None",256,"Local 1"
781,971,"terasort","IB","SSD",12,10,1,131072,"None",128,"Local 1"
780,996,"terasort","IB","SSD",12,10,1,131072,"None",32,"Local 1"
779,974,"terasort","IB","SSD",12,10,1,32768,"None",64,"Local 1"
778,953,"terasort","IB","SSD",12,10,1,32768,"None",256,"Local 1"
777,965,"terasort","IB","SSD",12,10,1,32768,"None",128,"Local 1"
776,968,"terasort","IB","SSD",12,10,1,32768,"None",32,"Local 1"
775,1023,"terasort","IB","SSD",12,5,1,65536,"None",64,"Local 1"
774,941,"terasort","IB","SSD",12,5,1,65536,"None",256,"Local 1"
773,964,"terasort","IB","SSD",12,5,1,65536,"None",128,"Local 1"
772,929,"terasort","IB","SSD",12,5,1,65536,"None",32,"Local 1"
771,989,"terasort","IB","SSD",12,5,1,4096,"None",64,"Local 1"
770,991,"terasort","IB","SSD",12,5,1,4096,"None",256,"Local 1"
769,1000,"terasort","IB","SSD",12,5,1,4096,"None",128,"Local 1"
768,993,"terasort","IB","SSD",12,5,1,4096,"None",32,"Local 1"
767,963,"terasort","IB","SSD",12,5,1,131072,"None",64,"Local 1"
766,980,"terasort","IB","SSD",12,5,1,131072,"None",256,"Local 1"
765,914,"terasort","IB","SSD",12,5,1,131072,"None",128,"Local 1"
764,944,"terasort","IB","SSD",12,5,1,131072,"None",32,"Local 1"
763,928,"terasort","IB","SSD",12,5,1,32768,"None",64,"Local 1"
762,960,"terasort","IB","SSD",12,5,1,32768,"None",256,"Local 1"
761,907,"terasort","IB","SSD",12,5,1,32768,"None",128,"Local 1"
760,915,"terasort","IB","SSD",12,5,1,32768,"None",32,"Local 1"
758,2409,"dfsioe_read","ETH","HDD",24,10,3,65536,"ZLIB",64,"Local 1"
756,3727,"dfsioe_write","ETH","HDD",24,10,3,65536,"None",64,"Local 1"
755,2437,"dfsioe_read","ETH","HDD",24,10,3,65536,"None",64,"Local 1"
753,5225,"dfsioe_write","ETH","HDD",16,10,3,65536,"ZLIB",64,"Local 1"
752,2709,"dfsioe_read","ETH","HDD",16,10,3,65536,"ZLIB",64,"Local 1"
750,3531,"dfsioe_write","ETH","HDD",16,10,3,65536,"None",64,"Local 1"
749,3351,"dfsioe_read","ETH","HDD",16,10,3,65536,"None",64,"Local 1"
747,4899,"dfsioe_write","ETH","HDD",12,10,3,65536,"ZLIB",64,"Local 1"
746,3957,"dfsioe_read","ETH","HDD",12,10,3,65536,"ZLIB",64,"Local 1"
744,5134,"dfsioe_write","ETH","HDD",12,10,3,65536,"None",64,"Local 1"
742,2798,"dfsioe_write","ETH","HDD",24,10,2,65536,"ZLIB",64,"Local 1"
741,2671,"dfsioe_read","ETH","HDD",24,10,2,65536,"ZLIB",64,"Local 1"
739,2552,"dfsioe_write","ETH","HDD",24,10,2,65536,"None",64,"Local 1"
738,2452,"dfsioe_read","ETH","HDD",24,10,2,65536,"None",64,"Local 1"
736,2448,"dfsioe_write","ETH","HDD",16,10,2,65536,"ZLIB",64,"Local 1"
735,2649,"dfsioe_read","ETH","HDD",16,10,2,65536,"ZLIB",64,"Local 1"
733,2600,"dfsioe_write","ETH","HDD",16,10,2,65536,"None",64,"Local 1"
732,2365,"dfsioe_read","ETH","HDD",16,10,2,65536,"None",64,"Local 1"
730,2442,"dfsioe_write","ETH","HDD",12,10,2,65536,"ZLIB",64,"Local 1"
729,2351,"dfsioe_read","ETH","HDD",12,10,2,65536,"ZLIB",64,"Local 1"
727,2218,"dfsioe_write","ETH","HDD",12,10,2,65536,"None",64,"Local 1"
725,1201,"dfsioe_write","ETH","HDD",24,10,1,65536,"ZLIB",64,"Local 1"
724,2556,"dfsioe_read","ETH","HDD",24,10,1,65536,"ZLIB",64,"Local 1"
722,1175,"dfsioe_write","ETH","HDD",24,10,1,65536,"None",64,"Local 1"
721,2486,"dfsioe_read","ETH","HDD",24,10,1,65536,"None",64,"Local 1"
719,1215,"dfsioe_write","ETH","HDD",16,10,1,65536,"ZLIB",64,"Local 1"
718,2431,"dfsioe_read","ETH","HDD",16,10,1,65536,"ZLIB",64,"Local 1"
716,1192,"dfsioe_write","ETH","HDD",16,10,1,65536,"None",64,"Local 1"
715,2600,"dfsioe_read","ETH","HDD",16,10,1,65536,"None",64,"Local 1"
713,1153,"dfsioe_write","ETH","HDD",12,10,1,65536,"ZLIB",64,"Local 1"
712,2218,"dfsioe_read","ETH","HDD",12,10,1,65536,"ZLIB",64,"Local 1"
710,1169,"dfsioe_write","ETH","HDD",12,10,1,65536,"None",64,"Local 1"
708,5346,"dfsioe_write","IB","HDD",24,10,3,65536,"ZLIB",64,"Local 1"
707,2581,"dfsioe_read","IB","HDD",24,10,3,65536,"ZLIB",64,"Local 1"
705,4531,"dfsioe_write","IB","HDD",24,10,3,65536,"None",64,"Local 1"
704,2626,"dfsioe_read","IB","HDD",24,10,3,65536,"None",64,"Local 1"
702,3692,"dfsioe_write","IB","HDD",16,10,3,65536,"ZLIB",64,"Local 1"
701,2932,"dfsioe_read","IB","HDD",16,10,3,65536,"ZLIB",64,"Local 1"
699,5033,"dfsioe_write","IB","HDD",16,10,3,65536,"None",64,"Local 1"
698,3212,"dfsioe_read","IB","HDD",16,10,3,65536,"None",64,"Local 1"
696,5519,"dfsioe_write","IB","HDD",12,10,3,65536,"ZLIB",64,"Local 1"
695,3194,"dfsioe_read","IB","HDD",12,10,3,65536,"ZLIB",64,"Local 1"
693,4269,"dfsioe_write","IB","HDD",12,10,3,65536,"None",64,"Local 1"
691,2505,"dfsioe_write","IB","HDD",24,10,2,65536,"ZLIB",64,"Local 1"
690,2438,"dfsioe_read","IB","HDD",24,10,2,65536,"ZLIB",64,"Local 1"
688,2546,"dfsioe_write","IB","HDD",24,10,2,65536,"None",64,"Local 1"
687,2553,"dfsioe_read","IB","HDD",24,10,2,65536,"None",64,"Local 1"
685,2422,"dfsioe_write","IB","HDD",16,10,2,65536,"ZLIB",64,"Local 1"
684,2394,"dfsioe_read","IB","HDD",16,10,2,65536,"ZLIB",64,"Local 1"
682,2461,"dfsioe_write","IB","HDD",16,10,2,65536,"None",64,"Local 1"
681,2469,"dfsioe_read","IB","HDD",16,10,2,65536,"None",64,"Local 1"
679,2417,"dfsioe_write","IB","HDD",12,10,2,65536,"ZLIB",64,"Local 1"
678,2563,"dfsioe_read","IB","HDD",12,10,2,65536,"ZLIB",64,"Local 1"
676,2323,"dfsioe_write","IB","HDD",12,10,2,65536,"None",64,"Local 1"
674,1415,"dfsioe_write","IB","HDD",24,10,1,65536,"ZLIB",64,"Local 1"
673,2743,"dfsioe_read","IB","HDD",24,10,1,65536,"ZLIB",64,"Local 1"
671,1308,"dfsioe_write","IB","HDD",24,10,1,65536,"None",64,"Local 1"
670,2632,"dfsioe_read","IB","HDD",24,10,1,65536,"None",64,"Local 1"
668,1317,"dfsioe_write","IB","HDD",16,10,1,65536,"ZLIB",64,"Local 1"
667,2342,"dfsioe_read","IB","HDD",16,10,1,65536,"ZLIB",64,"Local 1"
665,1302,"dfsioe_write","IB","HDD",16,10,1,65536,"None",64,"Local 1"
664,2882,"dfsioe_read","IB","HDD",16,10,1,65536,"None",64,"Local 1"
662,1292,"dfsioe_write","IB","HDD",12,10,1,65536,"ZLIB",64,"Local 1"
661,2653,"dfsioe_read","IB","HDD",12,10,1,65536,"ZLIB",64,"Local 1"
659,1198,"dfsioe_write","IB","HDD",12,10,1,65536,"None",64,"Local 1"
657,2589,"dfsioe_write","ETH","SSD",24,10,3,65536,"ZLIB",64,"Local 1"
656,521,"dfsioe_read","ETH","SSD",24,10,3,65536,"ZLIB",64,"Local 1"
654,2621,"dfsioe_write","ETH","SSD",24,10,3,65536,"None",64,"Local 1"
653,522,"dfsioe_read","ETH","SSD",24,10,3,65536,"None",64,"Local 1"
651,2744,"dfsioe_write","ETH","SSD",16,10,3,65536,"ZLIB",64,"Local 1"
650,513,"dfsioe_read","ETH","SSD",16,10,3,65536,"ZLIB",64,"Local 1"
648,2516,"dfsioe_write","ETH","SSD",16,10,3,65536,"None",64,"Local 1"
647,498,"dfsioe_read","ETH","SSD",16,10,3,65536,"None",64,"Local 1"
645,2605,"dfsioe_write","ETH","SSD",12,10,3,65536,"ZLIB",64,"Local 1"
644,541,"dfsioe_read","ETH","SSD",12,10,3,65536,"ZLIB",64,"Local 1"
642,2615,"dfsioe_write","ETH","SSD",12,10,3,65536,"None",64,"Local 1"
640,1747,"dfsioe_write","ETH","SSD",24,10,2,65536,"ZLIB",64,"Local 1"
639,1083,"dfsioe_read","ETH","SSD",24,10,2,65536,"ZLIB",64,"Local 1"
637,1764,"dfsioe_write","ETH","SSD",24,10,2,65536,"None",64,"Local 1"
636,1026,"dfsioe_read","ETH","SSD",24,10,2,65536,"None",64,"Local 1"
634,1831,"dfsioe_write","ETH","SSD",16,10,2,65536,"ZLIB",64,"Local 1"
633,1117,"dfsioe_read","ETH","SSD",16,10,2,65536,"ZLIB",64,"Local 1"
631,1859,"dfsioe_write","ETH","SSD",16,10,2,65536,"None",64,"Local 1"
630,871,"dfsioe_read","ETH","SSD",16,10,2,65536,"None",64,"Local 1"
628,1360,"dfsioe_write","ETH","SSD",12,10,2,65536,"ZLIB",64,"Local 1"
627,956,"dfsioe_read","ETH","SSD",12,10,2,65536,"ZLIB",64,"Local 1"
625,1400,"dfsioe_write","ETH","SSD",12,10,2,65536,"None",64,"Local 1"
623,390,"dfsioe_write","ETH","SSD",24,10,1,65536,"ZLIB",64,"Local 1"
622,1343,"dfsioe_read","ETH","SSD",24,10,1,65536,"ZLIB",64,"Local 1"
620,391,"dfsioe_write","ETH","SSD",24,10,1,65536,"None",64,"Local 1"
619,1450,"dfsioe_read","ETH","SSD",24,10,1,65536,"None",64,"Local 1"
617,390,"dfsioe_write","ETH","SSD",16,10,1,65536,"ZLIB",64,"Local 1"
616,1429,"dfsioe_read","ETH","SSD",16,10,1,65536,"ZLIB",64,"Local 1"
614,432,"dfsioe_write","ETH","SSD",16,10,1,65536,"None",64,"Local 1"
613,1397,"dfsioe_read","ETH","SSD",16,10,1,65536,"None",64,"Local 1"
611,403,"dfsioe_write","ETH","SSD",12,10,1,65536,"ZLIB",64,"Local 1"
610,1364,"dfsioe_read","ETH","SSD",12,10,1,65536,"ZLIB",64,"Local 1"
608,399,"dfsioe_write","ETH","SSD",12,10,1,65536,"None",64,"Local 1"
606,937,"dfsioe_write","IB","SSD",24,10,3,65536,"ZLIB",64,"Local 1"
605,547,"dfsioe_read","IB","SSD",24,10,3,65536,"ZLIB",64,"Local 1"
603,688,"dfsioe_write","IB","SSD",24,10,3,65536,"None",64,"Local 1"
602,509,"dfsioe_read","IB","SSD",24,10,3,65536,"None",64,"Local 1"
600,665,"dfsioe_write","IB","SSD",16,10,3,65536,"ZLIB",64,"Local 1"
599,519,"dfsioe_read","IB","SSD",16,10,3,65536,"ZLIB",64,"Local 1"
597,683,"dfsioe_write","IB","SSD",16,10,3,65536,"None",64,"Local 1"
596,532,"dfsioe_read","IB","SSD",16,10,3,65536,"None",64,"Local 1"
594,649,"dfsioe_write","IB","SSD",12,10,3,65536,"ZLIB",64,"Local 1"
593,562,"dfsioe_read","IB","SSD",12,10,3,65536,"ZLIB",64,"Local 1"
591,634,"dfsioe_write","IB","SSD",12,10,3,65536,"None",64,"Local 1"
