"ID","Exe.Time","Benchmark","Net","Disk","Maps","IO.SFac","Rep","IO.FBuf","Comp","Blk.size","Cluster","Pred.Exe.Time"
20198,3835,"dfsioe_read","ETH","RL1",10,10,1,65536,"ZLIB",64,"Azure L",3656.31582975499
20194,2571,"kmeans","ETH","RL1",10,10,1,65536,"ZLIB",64,"Azure L",2534.71780845923
20193,1312,"dfsioe_write","ETH","RL1",10,10,1,65536,"ZLIB",32,"Azure L",1585.08905857026
20181,1282,"dfsioe_write","ETH","RL1",10,10,1,65536,"None",256,"Azure L",1574.57969574589
20179,2936,"pagerank","ETH","RL1",10,10,1,65536,"None",256,"Azure L",2785.37761465783
20168,4016,"dfsioe_read","ETH","RL1",10,10,1,65536,"None",64,"Azure L",3656.31582975499
20165,1275,"wordcount","ETH","RL1",10,10,1,65536,"None",64,"Azure L",1281.84036294223
20161,2885,"pagerank","ETH","RL1",10,10,1,65536,"None",32,"Azure L",2785.37761465783
20151,1346,"dfsioe_write","ETH","RL1",8,10,1,65536,"Snappy",256,"Azure L",1429.78160379705
20143,2707,"pagerank","ETH","RL1",8,10,1,65536,"Snappy",128,"Azure L",2593.65894546621
20141,1254,"wordcount","ETH","RL1",8,10,1,65536,"Snappy",128,"Azure L",1290.69388470087
20138,4207,"dfsioe_read","ETH","RL1",8,10,1,65536,"Snappy",64,"Azure L",3747.53212890766
20134,2775,"kmeans","ETH","RL1",8,10,1,65536,"Snappy",64,"Azure L",2604.6205871208
20126,3791,"dfsioe_read","ETH","RL1",8,10,1,65536,"Snappy",64,"Azure L",3747.53212890766
20123,1277,"wordcount","ETH","RL1",8,10,1,65536,"Snappy",64,"Azure L",1288.53690193207
20120,4447,"dfsioe_read","ETH","RL1",8,10,1,65536,"BZIP2",256,"Azure L",3755.49033199444
20119,2665,"pagerank","ETH","RL1",8,10,1,65536,"BZIP2",256,"Azure L",2593.65894546621
20117,1242,"wordcount","ETH","RL1",8,10,1,65536,"BZIP2",256,"Azure L",1295.00785023846
20108,3946,"dfsioe_read","ETH","RL1",8,10,1,65536,"BZIP2",64,"Azure L",3747.53212890766
20105,1284,"wordcount","ETH","RL1",8,10,1,65536,"BZIP2",64,"Azure L",1288.53690193207
20099,1326,"wordcount","ETH","RL1",8,10,1,65536,"BZIP2",32,"Azure L",1287.45841054767
20097,1270,"dfsioe_write","ETH","RL1",8,10,1,65536,"BZIP2",64,"Azure L",1502.91662679056
20095,2645,"pagerank","ETH","RL1",8,10,1,65536,"BZIP2",64,"Azure L",2593.65894546621
20091,1340,"dfsioe_write","ETH","RL1",8,10,1,65536,"ZLIB",256,"Azure L",1429.78160379705
20087,1255,"wordcount","ETH","RL1",8,10,1,65536,"ZLIB",256,"Azure L",1291.61386659091
20080,2619,"kmeans","ETH","RL1",8,10,1,65536,"ZLIB",128,"Azure L",2635.64117172556
20078,4212,"dfsioe_read","ETH","RL1",8,10,1,65536,"ZLIB",64,"Azure L",3734.72829228031
20073,1324,"dfsioe_write","ETH","RL1",8,10,1,65536,"ZLIB",32,"Azure L",1515.10579728948
20071,2782,"pagerank","ETH","RL1",8,10,1,65536,"ZLIB",32,"Azure L",2593.65894546621
20068,2989,"kmeans","ETH","RL1",8,10,1,65536,"ZLIB",32,"Azure L",2713.45842816158
20065,2622,"pagerank","ETH","RL1",8,10,1,65536,"ZLIB",64,"Azure L",2593.65894546621
18898,1343,"dfsioe_write","ETH","RL1",8,10,1,65536,"None",256,"Azure L",1504.5964344651
18894,1246,"wordcount","ETH","RL1",8,10,1,65536,"None",256,"Azure L",1294.56810396362
18893,2650,"kmeans","ETH","RL1",8,10,1,65536,"None",256,"Azure L",2550.333832375
18892,1275,"dfsioe_write","ETH","RL1",8,10,1,65536,"None",128,"Azure L",1553.35311646078
18891,4203,"dfsioe_read","ETH","RL1",8,10,1,65536,"None",128,"Azure L",3677.44456633648
18886,1319,"dfsioe_write","ETH","RL1",8,10,1,65536,"None",64,"Azure L",1577.73145745862
18882,1291,"wordcount","ETH","RL1",8,10,1,65536,"None",64,"Azure L",1288.09715565722
18870,1291,"wordcount","ETH","RL1",8,10,1,65536,"None",64,"Azure L",1288.09715565722
18866,2853,"pagerank","ETH","RL2",10,10,3,65536,"Snappy",256,"Azure L",2915.05371052693
18858,1301,"wordcount","ETH","RL2",10,10,3,65536,"Snappy",128,"Azure L",1292.9748037624
18856,4653,"dfsioe_write","ETH","RL2",10,10,3,65536,"Snappy",64,"Azure L",4275.37664842017
18850,4811,"dfsioe_write","ETH","RL2",10,10,3,65536,"Snappy",32,"Azure L",4288.8480515896
18848,2814,"pagerank","ETH","RL2",10,10,3,65536,"Snappy",32,"Azure L",2915.05371052693
18844,4792,"dfsioe_write","ETH","RL2",10,10,3,65536,"Snappy",64,"Azure L",4275.37664842017
18843,2842,"dfsioe_read","ETH","RL2",10,10,3,65536,"Snappy",64,"Azure L",2987.00920047223
18842,2886,"pagerank","ETH","RL2",10,10,3,65536,"Snappy",64,"Azure L",2915.05371052693
18840,1270,"wordcount","ETH","RL2",10,10,3,65536,"Snappy",64,"Azure L",1290.8178209936
18833,2630,"kmeans","ETH","RL2",10,10,3,65536,"BZIP2",256,"Azure L",2405.0664455812
18831,2662,"dfsioe_read","ETH","RL2",10,10,3,65536,"BZIP2",128,"Azure L",2942.15382099939
18828,1293,"wordcount","ETH","RL2",10,10,3,65536,"BZIP2",128,"Azure L",1292.9748037624
18827,2549,"kmeans","ETH","RL2",10,10,3,65536,"BZIP2",128,"Azure L",2508.8227874959
18824,2827,"pagerank","ETH","RL2",10,10,3,65536,"BZIP2",64,"Azure L",2915.05371052693
18820,4689,"dfsioe_write","ETH","RL2",10,10,3,65536,"BZIP2",32,"Azure L",4288.8480515896
18818,2786,"pagerank","ETH","RL2",10,10,3,65536,"BZIP2",32,"Azure L",2915.05371052693
18814,4715,"dfsioe_write","ETH","RL2",10,10,3,65536,"BZIP2",64,"Azure L",4275.37664842017
18810,1272,"wordcount","ETH","RL2",10,10,3,65536,"BZIP2",64,"Azure L",1290.8178209936
18803,2582,"kmeans","ETH","RL2",10,10,3,65536,"ZLIB",256,"Azure L",2487.96520114331
18795,2959,"dfsioe_read","ETH","RL2",10,10,3,65536,"ZLIB",64,"Azure L",2962.06372993143
18789,3082,"dfsioe_read","ETH","RL2",10,10,3,65536,"ZLIB",32,"Azure L",2984.49141966785
18788,2916,"pagerank","ETH","RL2",10,10,3,65536,"ZLIB",32,"Azure L",2915.05371052693
18782,2941,"pagerank","ETH","RL2",10,10,3,65536,"ZLIB",64,"Azure L",2915.05371052693
18778,4556,"dfsioe_write","ETH","RL2",10,10,3,65536,"None",256,"Azure L",4253.90399670104
18773,2568,"kmeans","ETH","RL2",10,10,3,65536,"None",256,"Azure L",2506.41420370745
18771,2848,"dfsioe_read","ETH","RL2",10,10,3,65536,"None",128,"Azure L",2917.20835045859
18765,2972,"pagerank","ETH","RL2",10,10,3,65536,"None",64,"Azure L",2961.50336337143
18760,2935,"dfsioe_read","ETH","RL2",10,10,3,65536,"None",32,"Azure L",2984.49141966785
18757,1281,"wordcount","ETH","RL2",10,10,3,65536,"None",32,"Azure L",1289.29958333435
18750,2602,"kmeans","ETH","RL2",10,10,3,65536,"None",64,"Azure L",2662.04871657949
18749,4378,"dfsioe_write","ETH","RL2",8,10,3,65536,"Snappy",256,"Azure L",4200.07538533196
18748,2732,"dfsioe_read","ETH","RL2",8,10,3,65536,"Snappy",256,"Azure L",2866.50325755772
18747,2742,"pagerank","ETH","RL2",8,10,3,65536,"Snappy",256,"Azure L",2769.50367227689
18744,2722,"kmeans","ETH","RL2",8,10,3,65536,"Snappy",256,"Azure L",2557.86797980488
18742,2797,"dfsioe_read","ETH","RL2",8,10,3,65536,"Snappy",128,"Azure L",2956.21401650339
18738,2645,"kmeans","ETH","RL2",8,10,3,65536,"Snappy",128,"Azure L",2661.62432171957
18732,2810,"kmeans","ETH","RL2",8,10,3,65536,"Snappy",64,"Azure L",2713.50249267692
18729,2683,"pagerank","ETH","RL2",8,10,3,65536,"Snappy",32,"Azure L",2769.50367227689
18727,1324,"wordcount","ETH","RL2",8,10,3,65536,"Snappy",32,"Azure L",1295.9961223242
