ID,Benchmark,Exe.Time,Net,Disk,Maps,IO.SFac,Rep,IO.FBuf,Comp,Blk.size,Cluster,Cl.Name,Datanodes,Headnodes,VM.OS,VM.Cores,VM.RAM,Provider,VM.Size,Service.Type,Bench.Type
19052,prep_terasort,193.000,ETH,HDD,2,10,1,32768,3,64,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19053,terasort,1414.000,ETH,HDD,2,10,1,32768,3,64,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19054,prep_terasort,139.000,ETH,HDD,10,10,1,4096,0,32,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19055,terasort,844.000,ETH,HDD,10,10,1,4096,0,32,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19056,prep_terasort,106.000,ETH,HDD,10,10,1,4096,3,128,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19057,terasort,623.000,ETH,HDD,10,10,1,4096,3,128,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19058,prep_terasort,134.000,ETH,HDD,10,10,1,4096,0,128,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19059,terasort,1075.000,ETH,HDD,10,10,1,4096,0,128,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19060,prep_terasort,190.000,ETH,HDD,2,10,1,32768,3,128,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19061,terasort,1149.000,ETH,HDD,2,10,1,32768,3,128,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19062,prep_terasort,120.000,ETH,HDD,10,10,1,32768,0,32,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19063,terasort,823.000,ETH,HDD,10,10,1,32768,0,32,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19064,prep_terasort,190.000,ETH,HDD,2,10,1,32768,3,256,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19065,terasort,1051.000,ETH,HDD,2,10,1,32768,3,256,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19066,prep_terasort,137.000,ETH,HDD,10,10,1,4096,1,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19067,terasort,975.000,ETH,HDD,10,10,1,4096,1,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19068,prep_terasort,198.000,ETH,HDD,2,10,1,131072,0,64,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19069,terasort,1310.000,ETH,HDD,2,10,1,131072,0,64,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19070,prep_terasort,131.000,ETH,HDD,10,10,1,4096,3,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19071,terasort,921.000,ETH,HDD,10,10,1,4096,3,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19072,prep_terasort,107.000,ETH,HDD,10,10,1,32768,1,32,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19073,terasort,595.000,ETH,HDD,10,10,1,32768,1,32,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19074,prep_terasort,192.000,ETH,HDD,2,10,1,131072,0,32,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19075,terasort,1660.000,ETH,HDD,2,10,1,131072,0,32,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19076,prep_terasort,109.000,ETH,HDD,10,10,1,32768,1,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19077,terasort,587.000,ETH,HDD,10,10,1,32768,1,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19078,prep_terasort,107.000,ETH,HDD,10,10,1,32768,2,256,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19079,terasort,549.000,ETH,HDD,10,10,1,32768,2,256,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19080,prep_terasort,147.000,ETH,HDD,10,10,1,32768,0,128,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19081,terasort,1159.000,ETH,HDD,10,10,1,32768,0,128,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19082,prep_terasort,107.000,ETH,HDD,10,10,1,131072,1,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19083,terasort,589.000,ETH,HDD,10,10,1,131072,1,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19084,prep_terasort,215.000,ETH,HDD,2,10,1,131072,0,128,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19085,terasort,1480.000,ETH,HDD,2,10,1,131072,0,128,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19086,prep_terasort,137.000,ETH,HDD,10,10,1,32768,1,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19087,terasort,865.000,ETH,HDD,10,10,1,32768,1,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19088,prep_terasort,108.000,ETH,HDD,10,10,1,131072,1,256,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19089,terasort,543.000,ETH,HDD,10,10,1,131072,1,256,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19090,prep_terasort,106.000,ETH,HDD,10,10,1,131072,2,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19091,terasort,601.000,ETH,HDD,10,10,1,131072,2,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19092,prep_terasort,196.000,ETH,HDD,2,10,1,131072,0,256,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19093,terasort,1068.000,ETH,HDD,2,10,1,131072,0,256,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19094,prep_terasort,108.000,ETH,HDD,10,10,1,131072,2,256,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19095,terasort,530.000,ETH,HDD,10,10,1,131072,2,256,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19096,prep_terasort,193.000,ETH,HDD,2,10,1,131072,1,64,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19097,terasort,1308.000,ETH,HDD,2,10,1,131072,1,64,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19098,prep_terasort,108.000,ETH,HDD,10,10,1,131072,3,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19099,terasort,591.000,ETH,HDD,10,10,1,131072,3,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19100,prep_terasort,135.000,ETH,HDD,10,10,1,32768,2,32,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19101,terasort,809.000,ETH,HDD,10,10,1,32768,2,32,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19102,prep_terasort,111.000,ETH,HDD,10,10,1,131072,3,128,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19103,terasort,550.000,ETH,HDD,10,10,1,131072,3,128,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19104,prep_terasort,190.000,ETH,HDD,2,10,1,131072,1,32,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19105,terasort,1650.000,ETH,HDD,2,10,1,131072,1,32,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19106,prep_terasort,144.000,ETH,HDD,10,10,1,131072,0,128,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19107,terasort,1092.000,ETH,HDD,10,10,1,131072,0,128,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19108,prep_terasort,109.000,ETH,HDD,10,10,1,131072,3,256,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19109,terasort,534.000,ETH,HDD,10,10,1,131072,3,256,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19110,prep_terasort,247.000,ETH,HDD,8,10,2,65536,0,32,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19111,terasort,710.000,ETH,HDD,8,10,2,65536,0,32,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19112,prep_terasort,144.000,ETH,HDD,10,10,1,131072,1,128,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19113,terasort,1092.000,ETH,HDD,10,10,1,131072,1,128,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19114,prep_terasort,198.000,ETH,HDD,2,10,1,131072,1,256,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19116,prep_terasort,247.000,ETH,HDD,8,10,2,65536,0,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19117,terasort,585.000,ETH,HDD,8,10,2,65536,0,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19118,prep_terasort,194.000,ETH,HDD,2,10,1,131072,2,64,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19119,terasort,1319.000,ETH,HDD,2,10,1,131072,2,64,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19120,prep_terasort,160.000,ETH,HDD,10,10,1,131072,2,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19121,terasort,1219.000,ETH,HDD,10,10,1,131072,2,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19122,prep_terasort,253.000,ETH,HDD,8,10,2,65536,1,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19123,terasort,611.000,ETH,HDD,8,10,2,65536,1,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19124,prep_terasort,199.000,ETH,HDD,2,10,1,131072,2,32,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19125,terasort,1642.000,ETH,HDD,2,10,1,131072,2,32,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19126,prep_terasort,135.000,ETH,HDD,10,10,1,131072,2,32,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19127,terasort,754.000,ETH,HDD,10,10,1,131072,2,32,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19128,prep_terasort,258.000,ETH,HDD,8,10,2,65536,2,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19130,prep_terasort,256.000,ETH,HDD,8,10,2,65536,2,256,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19132,prep_terasort,137.000,ETH,HDD,10,10,1,131072,3,32,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19133,terasort,785.000,ETH,HDD,10,10,1,131072,3,32,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19134,prep_terasort,193.000,ETH,HDD,2,10,1,131072,2,64,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19135,terasort,1302.000,ETH,HDD,2,10,1,131072,2,64,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19136,prep_terasort,244.000,ETH,HDD,8,10,2,65536,3,128,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19138,prep_terasort,133.000,ETH,HDD,10,10,1,131072,3,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19139,terasort,844.000,ETH,HDD,10,10,1,131072,3,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19140,prep_terasort,194.000,ETH,HDD,2,10,1,131072,2,128,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19141,terasort,1148.000,ETH,HDD,2,10,1,131072,2,128,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19144,prep_terasort,245.000,ETH,HDD,8,10,2,4096,1,32,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19145,terasort,818.000,ETH,HDD,8,10,2,4096,1,32,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19146,prep_terasort,141.000,ETH,HDD,10,10,1,131072,3,256,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19147,terasort,1339.000,ETH,HDD,10,10,1,131072,3,256,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19148,prep_terasort,192.000,ETH,HDD,2,10,1,131072,2,256,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19149,terasort,1141.000,ETH,HDD,2,10,1,131072,2,256,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19150,prep_terasort,253.000,ETH,HDD,8,10,2,4096,2,256,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19151,terasort,924.000,ETH,HDD,8,10,2,4096,2,256,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19154,prep_terasort,249.000,ETH,HDD,8,10,2,65536,0,32,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19156,prep_terasort,197.000,ETH,HDD,2,10,1,131072,3,32,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19157,terasort,1641.000,ETH,HDD,2,10,1,131072,3,32,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19158,prep_terasort,244.000,ETH,HDD,8,10,2,32768,0,128,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19160,prep_terasort,252.000,ETH,HDD,8,10,2,65536,0,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19161,terasort,816.000,ETH,HDD,8,10,2,65536,0,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19162,prep_terasort,244.000,ETH,HDD,8,10,2,32768,1,256,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19163,terasort,597.000,ETH,HDD,8,10,2,32768,1,256,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19164,prep_terasort,198.000,ETH,HDD,2,10,1,131072,3,64,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19165,terasort,1415.000,ETH,HDD,2,10,1,131072,3,64,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19166,prep_terasort,241.000,ETH,HDD,8,10,2,131072,0,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19167,terasort,606.000,ETH,HDD,8,10,2,131072,0,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19168,prep_terasort,258.000,ETH,HDD,8,10,2,65536,0,256,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19170,prep_terasort,198.000,ETH,HDD,2,10,1,131072,3,128,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19171,terasort,1186.000,ETH,HDD,2,10,1,131072,3,128,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19172,prep_terasort,243.000,ETH,HDD,8,10,2,131072,0,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19173,terasort,571.000,ETH,HDD,8,10,2,131072,0,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19174,prep_terasort,252.000,ETH,HDD,8,10,2,65536,1,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19175,terasort,819.000,ETH,HDD,8,10,2,65536,1,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19176,prep_terasort,197.000,ETH,HDD,2,10,1,131072,3,256,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19177,terasort,1069.000,ETH,HDD,2,10,1,131072,3,256,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19178,prep_terasort,249.000,ETH,HDD,8,10,2,131072,1,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19179,terasort,585.000,ETH,HDD,8,10,2,131072,1,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19180,prep_terasort,253.000,ETH,HDD,8,10,2,65536,1,32,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19181,terasort,895.000,ETH,HDD,8,10,2,65536,1,32,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19182,prep_terasort,271.000,ETH,HDD,4,10,2,65536,0,64,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19183,terasort,1322.000,ETH,HDD,4,10,2,65536,0,64,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19184,prep_terasort,247.000,ETH,HDD,8,10,2,131072,2,32,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19185,terasort,662.000,ETH,HDD,8,10,2,131072,2,32,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19186,prep_terasort,257.000,ETH,HDD,8,10,2,65536,1,128,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19188,prep_terasort,294.000,ETH,HDD,4,10,2,65536,0,32,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19189,terasort,1566.000,ETH,HDD,4,10,2,65536,0,32,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19190,prep_terasort,256.000,ETH,HDD,8,10,2,65536,1,256,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19192,prep_terasort,246.000,ETH,HDD,8,10,2,131072,2,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19193,terasort,581.000,ETH,HDD,8,10,2,131072,2,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19194,prep_terasort,248.000,ETH,HDD,8,10,2,65536,2,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19195,terasort,827.000,ETH,HDD,8,10,2,65536,2,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19196,prep_terasort,244.000,ETH,HDD,8,10,2,131072,3,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19197,terasort,582.000,ETH,HDD,8,10,2,131072,3,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19198,prep_terasort,296.000,ETH,HDD,4,10,2,65536,0,128,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19200,prep_terasort,246.000,ETH,HDD,8,10,2,65536,2,32,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19201,terasort,1010.000,ETH,HDD,8,10,2,65536,2,32,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19202,prep_terasort,243.000,ETH,HDD,8,10,2,131072,3,128,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19203,terasort,567.000,ETH,HDD,8,10,2,131072,3,128,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19204,prep_terasort,250.000,ETH,HDD,8,10,2,65536,2,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19205,terasort,772.000,ETH,HDD,8,10,2,65536,2,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19206,prep_terasort,231.000,ETH,HDD,6,10,2,65536,0,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19207,terasort,608.000,ETH,HDD,6,10,2,65536,0,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19208,prep_terasort,287.000,ETH,HDD,4,10,2,65536,1,64,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19209,terasort,1319.000,ETH,HDD,4,10,2,65536,1,64,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19210,prep_terasort,250.000,ETH,HDD,8,10,2,65536,2,128,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19211,terasort,851.000,ETH,HDD,8,10,2,65536,2,128,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19212,prep_terasort,281.000,ETH,HDD,4,10,2,65536,1,128,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19213,terasort,1211.000,ETH,HDD,4,10,2,65536,1,128,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19214,prep_terasort,250.000,ETH,HDD,8,10,2,65536,2,256,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19215,terasort,1292.000,ETH,HDD,8,10,2,65536,2,256,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19216,prep_terasort,225.000,ETH,HDD,6,10,2,65536,1,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19217,terasort,636.000,ETH,HDD,6,10,2,65536,1,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19218,prep_terasort,300.000,ETH,HDD,4,10,2,65536,1,256,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19220,prep_terasort,228.000,ETH,HDD,6,10,2,65536,1,32,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19221,terasort,735.000,ETH,HDD,6,10,2,65536,1,32,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19222,prep_terasort,243.000,ETH,HDD,8,10,2,65536,3,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19223,terasort,823.000,ETH,HDD,8,10,2,65536,3,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19224,prep_terasort,273.000,ETH,HDD,8,10,2,65536,3,32,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19225,terasort,837.000,ETH,HDD,8,10,2,65536,3,32,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19226,prep_terasort,277.000,ETH,HDD,4,10,2,65536,2,64,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19227,terasort,1270.000,ETH,HDD,4,10,2,65536,2,64,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19228,prep_terasort,230.000,ETH,HDD,6,10,2,65536,2,128,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19229,terasort,558.000,ETH,HDD,6,10,2,65536,2,128,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19230,prep_terasort,259.000,ETH,HDD,8,10,2,65536,3,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19231,terasort,845.000,ETH,HDD,8,10,2,65536,3,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19232,prep_terasort,297.000,ETH,HDD,4,10,2,65536,2,128,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19233,terasort,1255.000,ETH,HDD,4,10,2,65536,2,128,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19234,prep_terasort,245.000,ETH,HDD,8,10,2,65536,3,128,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19235,terasort,921.000,ETH,HDD,8,10,2,65536,3,128,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19236,prep_terasort,351.000,ETH,HDD,4,10,2,65536,3,64,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19238,prep_terasort,252.000,ETH,HDD,8,10,2,65536,3,256,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19239,terasort,1006.000,ETH,HDD,8,10,2,65536,3,256,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19240,prep_terasort,303.000,ETH,HDD,4,10,2,65536,3,32,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19241,terasort,1497.000,ETH,HDD,4,10,2,65536,3,32,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19242,prep_terasort,255.000,ETH,HDD,8,10,2,4096,0,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19243,terasort,914.000,ETH,HDD,8,10,2,4096,0,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19244,prep_terasort,273.000,ETH,HDD,4,10,2,65536,3,64,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19245,terasort,1261.000,ETH,HDD,4,10,2,65536,3,64,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19246,prep_terasort,228.000,ETH,HDD,6,10,2,32768,2,128,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19247,terasort,567.000,ETH,HDD,6,10,2,32768,2,128,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19248,prep_terasort,245.000,ETH,HDD,8,10,2,4096,0,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19250,prep_terasort,224.000,ETH,HDD,6,10,2,131072,0,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19252,prep_terasort,247.000,ETH,HDD,8,10,2,4096,0,128,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19253,terasort,998.000,ETH,HDD,8,10,2,4096,0,128,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19254,prep_terasort,280.000,ETH,HDD,4,10,2,65536,3,256,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19255,terasort,1181.000,ETH,HDD,4,10,2,65536,3,256,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19256,prep_terasort,251.000,ETH,HDD,6,10,2,131072,0,128,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19258,prep_terasort,293.000,ETH,HDD,4,10,2,4096,0,64,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19259,terasort,1602.000,ETH,HDD,4,10,2,4096,0,64,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19260,prep_terasort,251.000,ETH,HDD,8,10,2,4096,1,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19261,terasort,926.000,ETH,HDD,8,10,2,4096,1,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19262,prep_terasort,290.000,ETH,HDD,4,10,2,4096,0,32,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19263,terasort,1800.000,ETH,HDD,4,10,2,4096,0,32,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19264,prep_terasort,255.000,ETH,HDD,8,10,2,4096,1,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19265,terasort,926.000,ETH,HDD,8,10,2,4096,1,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
19266,prep_terasort,249.000,ETH,HDD,6,10,2,131072,2,64,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19268,prep_terasort,221.000,ETH,HDD,6,10,2,131072,2,32,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19269,terasort,755.000,ETH,HDD,6,10,2,131072,2,32,3,al-03,8,1,linux,8,56.000,azure,A7,IaaS,HiBench
19270,prep_terasort,315.000,ETH,HDD,4,10,2,4096,0,64,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19271,terasort,1631.000,ETH,HDD,4,10,2,4096,0,64,15,al-15,8,1,linux,4,28.000,azure,A6,IaaS,HiBench
19272,prep_terasort,249.000,ETH,HDD,8,10,2,4096,2,64,14,al-14,8,1,linux,8,14.000,azure,A4,IaaS,HiBench
