ID,Benchmark,Exe.Time,Running.Cost,Net,Disk,Maps,IO.SFac,Rep,IO.FBuf,Comp,Blk.size,Cluster,End.time
2986,dfsioe_read,3203,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-03,20141011163112
2982,dfsioe_read,6494,0,ETH,HDD,8,10,1,65536,ZLIB,32,al-05,20141011155220
2985,pagerank,1484,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-03,20141011151922
2980,dfsioe_read,3028,0,ETH,HDD,8,10,1,65536,ZLIB,256,al-04,20141011135337
2981,kmeans,1311,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-03,20141011134932
2979,pagerank,2879,0,ETH,HDD,8,10,1,65536,ZLIB,32,al-05,20141011133605
2974,dfsioe_read,3101,0,ETH,HDD,8,10,1,65536,ZLIB,32,al-03,20141011125613
2977,pagerank,1468,0,ETH,HDD,8,10,1,65536,ZLIB,256,al-04,20141011124512
2971,kmeans,3336,0,ETH,HDD,8,10,1,65536,ZLIB,32,al-05,20141011113603
2972,pagerank,1426,0,ETH,HDD,8,10,1,65536,ZLIB,32,al-03,20141011113154
2969,kmeans,1569,0,ETH,HDD,8,10,1,65536,ZLIB,256,al-04,20141011105830
2965,pagerank,1417,0,ETH,HDD,8,10,1,65536,ZLIB,128,al-04,20141011100822
2964,kmeans,1474,0,ETH,HDD,8,10,1,65536,ZLIB,32,al-03,20141011094426
2958,dfsioe_read,6164,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-05,20141011091624
2959,dfsioe_read,3055,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-03,20141011083019
2956,dfsioe_read,3389,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-04,20141011073636
2957,pagerank,1424,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-03,20141011072051
2954,pagerank,2824,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-05,20141011070643
2947,pagerank,7648,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-04,20141011061924
2950,kmeans,1321,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-03,20141011053439
2948,kmeans,2999,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-05,20141011050842
2944,dfsioe_read,2832,0,ETH,HDD,8,10,1,65536,None,256,al-03,20141011042652
2942,pagerank,1425,0,ETH,HDD,8,10,1,65536,None,256,al-03,20141011032127
2936,dfsioe_read,5741,0,ETH,HDD,8,10,1,65536,None,256,al-05,20141011025514
2941,kmeans,650,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-04,20141011025059
2938,kmeans,1048,0,ETH,HDD,8,10,1,65536,None,256,al-03,20141011020223
2935,dfsioe_read,3127,0,ETH,HDD,8,10,1,65536,ZLIB,32,al-04,20141011015219
2930,dfsioe_read,4611,0,ETH,HDD,8,10,1,65536,None,128,al-03,20141011005911
2933,pagerank,2975,0,ETH,HDD,8,10,1,65536,None,256,al-05,20141011005313
2934,pagerank,1447,0,ETH,HDD,8,10,1,65536,ZLIB,32,al-04,20141011004051
2927,pagerank,1500,0,ETH,HDD,8,10,1,65536,None,128,al-03,20141010231904
2926,kmeans,1485,0,ETH,HDD,8,10,1,65536,ZLIB,32,al-04,20141010225251
2923,kmeans,2896,0,ETH,HDD,8,10,1,65536,None,256,al-05,20141010225126
2920,dfsioe_read,3213,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-04,20141010213828
2917,dfsioe_read,3470,0,ETH,HDD,8,10,1,65536,None,64,al-03,20141010204625
2914,dfsioe_read,6979,0,ETH,HDD,8,10,1,65536,None,128,al-05,20141010204047
2919,pagerank,1428,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-04,20141010202614
2915,pagerank,1511,0,ETH,HDD,8,10,1,65536,None,64,al-03,20141010191717
2913,kmeans,1319,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-04,20141010184128
2909,pagerank,2849,0,ETH,HDD,8,10,1,65536,None,128,al-05,20141010181741
2906,dfsioe_read,2992,0,ETH,HDD,8,10,1,65536,None,256,al-04,20141010174137
2907,kmeans,1324,0,ETH,HDD,8,10,1,65536,None,64,al-03,20141010171236
2903,pagerank,1399,0,ETH,HDD,8,10,1,65536,None,256,al-04,20141010163345
2901,kmeans,2815,0,ETH,HDD,8,10,1,65536,None,128,al-05,20141010161813
2897,dfsioe_read,3647,0,ETH,HDD,8,10,1,65536,None,32,al-03,20141010155224
2900,kmeans,1576,0,ETH,HDD,8,10,1,65536,None,256,al-04,20141010152420
2896,pagerank,1456,0,ETH,HDD,8,10,1,65536,None,32,al-03,20141010142012
2895,dfsioe_read,3131,0,ETH,HDD,8,10,1,65536,None,128,al-04,20141010141105
2888,dfsioe_read,7936,0,ETH,HDD,8,10,1,65536,None,64,al-05,20141010140916
2892,pagerank,1412,0,ETH,HDD,8,10,1,65536,None,128,al-04,20141010125954
2883,pagerank,2845,0,ETH,HDD,8,10,1,65536,None,64,al-05,20141010112927
2885,kmeans,1324,0,ETH,HDD,8,10,1,65536,None,64,al-03,20141010112056
2884,kmeans,1195,0,ETH,HDD,8,10,1,65536,None,128,al-04,20141010110723
2877,dfsioe_read,3424,0,ETH,HDD,8,10,1,65536,None,64,al-04,20141010094437
2878,kmeans,2994,0,ETH,HDD,8,10,1,65536,None,64,al-05,20141010093131
2875,pagerank,1468,0,ETH,HDD,8,10,1,65536,None,64,al-04,20141010081326
2871,dfsioe_read,9563,0,ETH,HDD,8,10,1,65536,None,32,al-05,20141010071634
2872,dfsioe_read,4180,0,ETH,HDD,8,10,1,65536,None,32,al-04,20141010054902
2868,pagerank,2862,0,ETH,HDD,8,10,1,65536,None,32,al-05,20141010040509
2863,kmeans,3336,0,ETH,HDD,8,10,1,65536,None,32,al-05,20141010020422
2862,dfsioe_read,3645,0,ETH,HDD,8,10,1,65536,None,64,al-04,20141010013609
2861,pagerank,1461,0,ETH,HDD,8,10,1,65536,None,64,al-04,20141010000500
2855,dfsioe_read,7235,0,ETH,HDD,8,10,1,65536,None,64,al-05,20141009222243
2857,kmeans,1322,0,ETH,HDD,8,10,1,65536,None,64,al-04,20141009220205
2854,pagerank,3152,0,ETH,HDD,8,10,1,65536,None,64,al-05,20141009191650
2851,dfsioe_read,5694,0,ETH,HDD,8,10,2,65536,ZLIB,128,al-04,20141009184800
2850,kmeans,3006,0,ETH,HDD,8,10,1,65536,None,64,al-05,20141009170237
2849,pagerank,1931,0,ETH,HDD,8,10,2,65536,ZLIB,128,al-04,20141009163753
2847,kmeans,2403,0,ETH,HDD,8,10,2,65536,ZLIB,128,al-04,20141009150201
2844,dfsioe_read,5747,0,ETH,HDD,8,10,2,65536,ZLIB,64,al-04,20141009130226
2840,dfsioe_read,6044,0,ETH,HDD,8,10,2,65536,ZLIB,32,al-04,20141009080102
2836,kmeans,3130,0,ETH,HDD,8,10,2,65536,ZLIB,32,al-04,20141009040156
2835,dfsioe_read,4915,0,ETH,HDD,8,10,2,65536,ZLIB,64,al-04,20141009020900
2834,pagerank,1980,0,ETH,HDD,8,10,2,65536,ZLIB,64,al-04,20141009001212
2831,kmeans,2674,0,ETH,HDD,8,10,2,65536,ZLIB,64,al-04,20141008215508
2829,dfsioe_read,5088,0,ETH,HDD,8,10,2,65536,None,256,al-04,20141008194534
2828,pagerank,1892,0,ETH,HDD,8,10,2,65536,None,256,al-04,20141008175042
2825,kmeans,2626,0,ETH,HDD,8,10,2,65536,None,256,al-04,20141008153431
2822,dfsioe_read,5616,0,ETH,HDD,8,10,2,65536,None,128,al-04,20141008134323
2821,kmeans,5071,0,ETH,HDD,4,10,1,65536,ZLIB,256,al-05,20141008130652
2820,pagerank,1988,0,ETH,HDD,8,10,2,65536,None,128,al-04,20141008113944
2814,dfsioe_read,5831,0,ETH,HDD,4,10,1,65536,ZLIB,128,al-05,20141008101843
2816,kmeans,2434,0,ETH,HDD,8,10,2,65536,None,128,al-04,20141008093102
2813,pagerank,4905,0,ETH,HDD,4,10,1,65536,ZLIB,128,al-05,20141008081609
2811,dfsioe_read,5419,0,ETH,HDD,8,10,2,65536,None,64,al-04,20141008074415
2809,pagerank,1968,0,ETH,HDD,8,10,2,65536,None,64,al-04,20141008054438
2806,kmeans,5117,0,ETH,HDD,4,10,1,65536,ZLIB,128,al-05,20141008050558
2805,kmeans,2693,0,ETH,HDD,8,10,2,65536,None,64,al-04,20141008034459
2802,dfsioe_read,6327,0,ETH,HDD,4,10,1,65536,ZLIB,64,al-05,20141008021551
2801,dfsioe_read,5176,0,ETH,HDD,8,10,2,65536,None,32,al-04,20141008015241
2798,pagerank,4880,0,ETH,HDD,4,10,1,65536,ZLIB,64,al-05,20141008000442
2800,pagerank,1863,0,ETH,HDD,8,10,2,65536,None,32,al-04,20141007235605
2794,kmeans,3229,0,ETH,HDD,8,10,2,65536,None,32,al-04,20141007215629
2792,kmeans,5496,0,ETH,HDD,4,10,1,65536,ZLIB,64,al-05,20141007205236
2790,dfsioe_read,5094,0,ETH,HDD,8,10,2,65536,None,64,al-04,20141007195503
2789,pagerank,1996,0,ETH,HDD,8,10,2,65536,None,64,al-04,20141007180004
2786,dfsioe_read,5885,0,ETH,HDD,4,10,1,65536,ZLIB,32,al-05,20141007175320
2785,kmeans,2682,0,ETH,HDD,8,10,2,65536,None,64,al-04,20141007160001
2783,pagerank,4903,0,ETH,HDD,4,10,1,65536,ZLIB,32,al-05,20141007154819
2781,dfsioe_read,3511,0,ETH,HDD,4,10,1,65536,Snappy,256,al-04,20141007142735
2779,pagerank,2680,0,ETH,HDD,4,10,1,65536,Snappy,256,al-04,20141007131218
2777,kmeans,6334,0,ETH,HDD,4,10,1,65536,ZLIB,32,al-05,20141007123217
2774,kmeans,2918,0,ETH,HDD,4,10,1,65536,Snappy,256,al-04,20141007102339
2771,dfsioe_read,5853,0,ETH,HDD,4,10,1,65536,ZLIB,64,al-05,20141007091232
2772,dfsioe_read,3302,0,ETH,HDD,4,10,1,65536,Snappy,128,al-04,20141007084953
2770,pagerank,2828,0,ETH,HDD,4,10,1,65536,Snappy,128,al-04,20141007073800
2768,pagerank,4865,0,ETH,HDD,4,10,1,65536,ZLIB,64,al-05,20141007070850
2765,kmeans,1194,0,ETH,HDD,4,10,1,65536,Snappy,128,al-04,20141007045645
2761,kmeans,5492,0,ETH,HDD,4,10,1,65536,ZLIB,64,al-05,20141007035757
2762,dfsioe_read,3273,0,ETH,HDD,4,10,1,65536,Snappy,64,al-04,20141007034705
2760,pagerank,2815,0,ETH,HDD,4,10,1,65536,Snappy,64,al-04,20141007023613
2755,dfsioe_read,5737,0,ETH,HDD,4,10,1,65536,None,256,al-05,20141007010007
2756,kmeans,2518,0,ETH,HDD,4,10,1,65536,Snappy,64,al-04,20141006235221
2753,pagerank,4914,0,ETH,HDD,4,10,1,65536,None,256,al-05,20141006225958
2752,dfsioe_read,3792,0,ETH,HDD,4,10,1,65536,Snappy,32,al-04,20141006222206
2750,pagerank,2761,0,ETH,HDD,4,10,1,65536,Snappy,32,al-04,20141006210157
2746,kmeans,5076,0,ETH,HDD,4,10,1,65536,None,256,al-05,20141006195121
2744,kmeans,2849,0,ETH,HDD,4,10,1,65536,Snappy,32,al-04,20141006181651
2741,dfsioe_read,6460,0,ETH,HDD,4,10,1,65536,None,128,al-05,20141006170132
2742,dfsioe_read,3873,0,ETH,HDD,4,10,1,65536,Snappy,64,al-04,20141006163642
2740,pagerank,2699,0,ETH,HDD,4,10,1,65536,Snappy,64,al-04,20141006151618
2739,pagerank,4914,0,ETH,HDD,4,10,1,65536,None,128,al-05,20141006144757
2736,kmeans,2502,0,ETH,HDD,4,10,1,65536,Snappy,64,al-04,20141006124959
2734,kmeans,5103,0,ETH,HDD,4,10,1,65536,None,128,al-05,20141006113734
2732,dfsioe_read,6023,0,ETH,HDD,4,10,1,65536,None,64,al-05,20141006084742
2731,pagerank,4973,0,ETH,HDD,4,10,1,65536,None,64,al-05,20141006064026
2728,kmeans,5509,0,ETH,HDD,4,10,1,65536,None,64,al-05,20141006032712
2726,dfsioe_read,6779,0,ETH,HDD,4,10,1,65536,None,32,al-05,20141006002904
2725,pagerank,4862,0,ETH,HDD,4,10,1,65536,None,32,al-05,20141005221010
2723,dfsioe_read,4886,0,ETH,HDD,4,10,3,65536,Snappy,256,al-03,20141005214453
2721,pagerank,2369,0,ETH,HDD,4,10,3,65536,Snappy,256,al-03,20141005194338
2718,kmeans,6345,0,ETH,HDD,4,10,1,65536,None,32,al-05,20141005185452
2717,kmeans,2294,0,ETH,HDD,4,10,3,65536,Snappy,256,al-03,20141005171920
2711,dfsioe_read,5818,0,ETH,HDD,4,10,1,65536,None,64,al-05,20141005153427
2712,dfsioe_read,4575,0,ETH,HDD,4,10,3,65536,Snappy,128,al-03,20141005153058
2713,dfsioe_read,3032,0,ETH,HDD,4,10,1,65536,BZIP2,256,al-04,20141005152239
2710,pagerank,2429,0,ETH,HDD,4,10,1,65536,BZIP2,256,al-04,20141005141505
2709,pagerank,2325,0,ETH,HDD,4,10,3,65536,Snappy,128,al-03,20141005133444
2707,pagerank,4984,0,ETH,HDD,4,10,1,65536,None,64,al-05,20141005133148
2704,kmeans,2198,0,ETH,HDD,4,10,3,65536,Snappy,128,al-03,20141005111306
2700,kmeans,5509,0,ETH,HDD,4,10,1,65536,None,64,al-05,20141005101941
2699,kmeans,2939,0,ETH,HDD,4,10,1,65536,BZIP2,256,al-04,20141005090524
2696,dfsioe_read,3464,0,ETH,HDD,4,10,1,65536,BZIP2,128,al-04,20141005073220
2694,dfsioe_read,6293,0,ETH,HDD,10,10,1,65536,Snappy,256,al-05,20141005071933
2695,pagerank,2423,0,ETH,HDD,4,10,1,65536,BZIP2,128,al-04,20141005061755
2692,pagerank,3124,0,ETH,HDD,10,10,1,65536,Snappy,256,al-05,20141005050814
2688,kmeans,2468,0,ETH,HDD,4,10,1,65536,BZIP2,128,al-04,20141005034228
2686,kmeans,2872,0,ETH,HDD,10,10,1,65536,Snappy,256,al-05,20141005025735
2684,dfsioe_read,7759,0,ETH,HDD,10,10,1,65536,Snappy,128,al-05,20141005004732
2683,pagerank,2949,0,ETH,HDD,10,10,1,65536,Snappy,128,al-05,20141004221300
2680,kmeans,2814,0,ETH,HDD,10,10,1,65536,Snappy,128,al-05,20141004200848
2678,dfsioe_read,6411,0,ETH,HDD,10,10,1,65536,Snappy,64,al-05,20141004175832
2677,pagerank,3053,0,ETH,HDD,10,10,1,65536,Snappy,64,al-05,20141004154541
2674,kmeans,2764,0,ETH,HDD,10,10,1,65536,Snappy,64,al-05,20141004134341
2672,dfsioe_read,6791,0,ETH,HDD,10,10,1,65536,Snappy,32,al-05,20141004112959
2671,pagerank,3049,0,ETH,HDD,10,10,1,65536,Snappy,32,al-05,20141004091051
2668,kmeans,2883,0,ETH,HDD,10,10,1,65536,Snappy,32,al-05,20141004070459
2666,dfsioe_read,7168,0,ETH,HDD,10,10,1,65536,Snappy,64,al-05,20141004045524
2665,pagerank,3162,0,ETH,HDD,10,10,1,65536,Snappy,64,al-05,20141004022953
2662,kmeans,2760,0,ETH,HDD,10,10,1,65536,Snappy,64,al-05,20141004002258
2660,dfsioe_read,7312,0,ETH,HDD,10,10,1,65536,BZIP2,256,al-05,20141003221740
2659,pagerank,2971,0,ETH,HDD,10,10,1,65536,BZIP2,256,al-05,20141003194955
2656,kmeans,2827,0,ETH,HDD,10,10,1,65536,BZIP2,256,al-05,20141003174224
2654,dfsioe_read,7161,0,ETH,HDD,10,10,1,65536,BZIP2,128,al-05,20141003153046
2653,pagerank,3061,0,ETH,HDD,10,10,1,65536,BZIP2,128,al-05,20141003130508
2650,kmeans,2262,0,ETH,HDD,10,10,1,65536,BZIP2,128,al-05,20141003111941
2644,dfsioe_read,8335,0,ETH,HDD,10,10,1,65536,BZIP2,64,al-05,20141003091820
2647,pagerank,2345,0,ETH,HDD,4,10,3,65536,Snappy,64,al-03,20141003085633
2643,kmeans,2329,0,ETH,HDD,4,10,3,65536,Snappy,64,al-03,20141003063308
2642,pagerank,3033,0,ETH,HDD,10,10,1,65536,BZIP2,64,al-05,20141003063207
2636,dfsioe_read,4345,0,ETH,HDD,4,10,3,65536,Snappy,32,al-03,20141003044037
2638,kmeans,2765,0,ETH,HDD,10,10,1,65536,BZIP2,64,al-05,20141003042821
2635,pagerank,2324,0,ETH,HDD,4,10,3,65536,Snappy,32,al-03,20141003024818
2632,dfsioe_read,7180,0,ETH,HDD,10,10,1,65536,BZIP2,32,al-05,20141003021911
2631,kmeans,2579,0,ETH,HDD,4,10,3,65536,Snappy,32,al-03,20141003001946
2629,pagerank,3119,0,ETH,HDD,10,10,1,65536,BZIP2,32,al-05,20141002235240
2623,dfsioe_read,5194,0,ETH,HDD,4,10,3,65536,Snappy,64,al-03,20141002222112
2625,pagerank,2826,0,ETH,HDD,4,10,1,65536,BZIP2,64,al-04,20141002214505
2624,kmeans,2857,0,ETH,HDD,10,10,1,65536,BZIP2,32,al-05,20141002213319
2620,pagerank,2317,0,ETH,HDD,4,10,3,65536,Snappy,64,al-03,20141002201432
2613,dfsioe_read,7208,0,ETH,HDD,10,10,1,65536,BZIP2,64,al-05,20141002192049
2617,kmeans,2528,0,ETH,HDD,4,10,1,65536,BZIP2,64,al-04,20141002190159
2614,kmeans,2326,0,ETH,HDD,4,10,3,65536,Snappy,64,al-03,20141002174955
2611,dfsioe_read,3276,0,ETH,HDD,4,10,1,65536,BZIP2,32,al-04,20141002172935
2610,pagerank,3061,0,ETH,HDD,10,10,1,65536,BZIP2,64,al-05,20141002165515
2609,pagerank,2432,0,ETH,HDD,4,10,1,65536,BZIP2,32,al-04,20141002161842
2605,dfsioe_read,4922,0,ETH,HDD,4,10,3,65536,BZIP2,256,al-03,20141002155924
2604,kmeans,2763,0,ETH,HDD,10,10,1,65536,BZIP2,64,al-05,20141002145047
2601,pagerank,2408,0,ETH,HDD,4,10,3,65536,BZIP2,256,al-03,20141002135756
2600,kmeans,2868,0,ETH,HDD,4,10,1,65536,BZIP2,32,al-04,20141002133556
2593,dfsioe_read,7353,0,ETH,HDD,10,10,1,65536,ZLIB,256,al-05,20141002124629
2595,dfsioe_read,3491,0,ETH,HDD,4,10,1,65536,BZIP2,64,al-04,20141002115627
2596,kmeans,2433,0,ETH,HDD,4,10,3,65536,BZIP2,256,al-03,20141002113411
2592,pagerank,2787,0,ETH,HDD,4,10,1,65536,BZIP2,64,al-04,20141002104033
2591,pagerank,2980,0,ETH,HDD,10,10,1,65536,ZLIB,256,al-05,20141002101749
2586,dfsioe_read,4625,0,ETH,HDD,4,10,3,65536,BZIP2,128,al-03,20141002094315
2585,kmeans,2858,0,ETH,HDD,10,10,1,65536,ZLIB,256,al-05,20141002080833
2584,kmeans,2514,0,ETH,HDD,4,10,1,65536,BZIP2,64,al-04,20141002075953
2583,pagerank,2368,0,ETH,HDD,4,10,3,65536,BZIP2,128,al-03,20141002074625
2578,dfsioe_read,3777,0,ETH,HDD,4,10,1,65536,ZLIB,256,al-04,20141002062715
2574,dfsioe_read,7466,0,ETH,HDD,10,10,1,65536,ZLIB,128,al-05,20141002055558
2577,kmeans,2198,0,ETH,HDD,4,10,3,65536,BZIP2,128,al-03,20141002052335
2575,pagerank,2783,0,ETH,HDD,4,10,1,65536,ZLIB,256,al-04,20141002050817
2569,dfsioe_read,4520,0,ETH,HDD,4,10,3,65536,BZIP2,64,al-03,20141002033445
2571,pagerank,2992,0,ETH,HDD,10,10,1,65536,ZLIB,128,al-05,20141002032424
2568,kmeans,2949,0,ETH,HDD,4,10,1,65536,ZLIB,256,al-04,20141002022034
2565,pagerank,2375,0,ETH,HDD,4,10,3,65536,BZIP2,64,al-03,20141002013912
2564,kmeans,2733,0,ETH,HDD,10,10,1,65536,ZLIB,128,al-05,20141002011708
2561,dfsioe_read,3300,0,ETH,HDD,4,10,1,65536,ZLIB,128,al-04,20141002004443
2559,pagerank,2817,0,ETH,HDD,4,10,1,65536,ZLIB,128,al-04,20141001233337
2557,kmeans,2322,0,ETH,HDD,4,10,3,65536,BZIP2,64,al-03,20141001231339
2553,dfsioe_read,7794,0,ETH,HDD,10,10,1,65536,ZLIB,64,al-05,20141001230839
2554,kmeans,2464,0,ETH,HDD,4,10,1,65536,ZLIB,128,al-04,20141001212655
2551,dfsioe_read,4872,0,ETH,HDD,4,10,3,65536,BZIP2,32,al-03,20141001212401
2550,pagerank,3076,0,ETH,HDD,10,10,1,65536,ZLIB,64,al-05,20141001203210
2548,dfsioe_read,3405,0,ETH,HDD,4,10,1,65536,ZLIB,64,al-04,20141001195843
2547,pagerank,2350,0,ETH,HDD,4,10,3,65536,BZIP2,32,al-03,20141001192317
2544,pagerank,2859,0,ETH,HDD,4,10,1,65536,ZLIB,64,al-04,20141001184441
2543,kmeans,2784,0,ETH,HDD,10,10,1,65536,ZLIB,64,al-05,20141001182807
2539,kmeans,2555,0,ETH,HDD,4,10,3,65536,BZIP2,32,al-03,20141001165340
2534,dfsioe_read,7841,0,ETH,HDD,10,10,1,65536,ZLIB,32,al-05,20141001161625
2536,kmeans,2490,0,ETH,HDD,4,10,1,65536,ZLIB,64,al-04,20141001155851
2532,dfsioe_read,4759,0,ETH,HDD,4,10,3,65536,BZIP2,64,al-03,20141001145415
2533,dfsioe_read,3824,0,ETH,HDD,4,10,1,65536,ZLIB,32,al-04,20141001142920
2531,pagerank,3088,0,ETH,HDD,10,10,1,65536,ZLIB,32,al-05,20141001133915
2530,pagerank,2803,0,ETH,HDD,4,10,1,65536,ZLIB,32,al-04,20141001130900
2528,pagerank,2322,0,ETH,HDD,4,10,3,65536,BZIP2,64,al-03,20141001125438
2524,kmeans,2882,0,ETH,HDD,10,10,1,65536,ZLIB,32,al-05,20141001113350
2519,kmeans,2334,0,ETH,HDD,4,10,3,65536,BZIP2,64,al-03,20141001102907
2518,kmeans,2887,0,ETH,HDD,4,10,1,65536,ZLIB,32,al-04,20141001102339
2515,pagerank,3119,0,ETH,HDD,10,10,1,65536,ZLIB,64,al-05,20141001094923
2512,dfsioe_read,3277,0,ETH,HDD,4,10,1,65536,ZLIB,64,al-04,20141001084143
2510,dfsioe_read,5272,0,ETH,HDD,4,10,3,65536,ZLIB,256,al-03,20141001083615
2511,kmeans,2774,0,ETH,HDD,10,10,1,65536,ZLIB,64,al-05,20141001074421
2506,pagerank,9344,0,ETH,HDD,4,10,1,65536,ZLIB,64,al-04,20141001072936
2508,pagerank,2381,0,ETH,HDD,4,10,3,65536,ZLIB,256,al-03,20141001062830
2501,dfsioe_read,7878,0,ETH,HDD,10,10,1,65536,None,256,al-05,20141001053143
2504,kmeans,2400,0,ETH,HDD,4,10,3,65536,ZLIB,256,al-03,20141001045008
2496,dfsioe_read,4650,0,ETH,HDD,4,10,3,65536,ZLIB,128,al-03,20141001030304
2500,kmeans,2495,0,ETH,HDD,4,10,1,65536,ZLIB,64,al-04,20141001025859
2499,pagerank,3031,0,ETH,HDD,10,10,1,65536,None,256,al-05,20141001025343
2494,dfsioe_read,3425,0,ETH,HDD,4,10,1,65536,None,256,al-04,20141001012744
2493,pagerank,2362,0,ETH,HDD,4,10,3,65536,ZLIB,128,al-03,20141001010606
2492,kmeans,1412,0,ETH,HDD,10,10,1,65536,None,256,al-05,20141001004512
2481,dfsioe_read,6915,0,ETH,HDD,10,10,1,65536,None,128,al-05,20140930225916
2485,kmeans,2182,0,ETH,HDD,4,10,3,65536,ZLIB,128,al-03,20140930224139
2483,kmeans,2890,0,ETH,HDD,4,10,1,65536,None,256,al-04,20140930222141
2477,dfsioe_read,4616,0,ETH,HDD,4,10,3,65536,ZLIB,64,al-03,20140930205319
2480,dfsioe_read,3816,0,ETH,HDD,4,10,1,65536,None,128,al-04,20140930204712
2479,pagerank,3074,0,ETH,HDD,10,10,1,65536,None,128,al-05,20140930203714
2476,pagerank,2432,0,ETH,HDD,4,10,1,65536,None,128,al-04,20140930192729
2474,pagerank,2338,0,ETH,HDD,4,10,3,65536,ZLIB,64,al-03,20140930185626
2472,kmeans,2729,0,ETH,HDD,10,10,1,65536,None,128,al-05,20140930182824
2468,kmeans,2321,0,ETH,HDD,4,10,3,65536,ZLIB,64,al-03,20140930165829
2467,kmeans,2523,0,ETH,HDD,4,10,1,65536,None,128,al-04,20140930165218
2463,dfsioe_read,7098,0,ETH,HDD,10,10,1,65536,None,64,al-05,20140930162035
2464,dfsioe_read,3479,0,ETH,HDD,4,10,1,65536,None,64,al-04,20140930152243
2462,dfsioe_read,4392,0,ETH,HDD,4,10,3,65536,ZLIB,32,al-03,20140930150719
2461,pagerank,2856,0,ETH,HDD,4,10,1,65536,None,64,al-04,20140930140817
2460,pagerank,3110,0,ETH,HDD,10,10,1,65536,None,64,al-05,20140930135609
2457,pagerank,2330,0,ETH,HDD,4,10,3,65536,ZLIB,32,al-03,20140930131347
2453,kmeans,2777,0,ETH,HDD,10,10,1,65536,None,64,al-05,20140930115137
2451,kmeans,2520,0,ETH,HDD,4,10,1,65536,None,64,al-04,20140930112515
2448,kmeans,2574,0,ETH,HDD,4,10,3,65536,ZLIB,32,al-03,20140930104345
2446,dfsioe_read,3596,0,ETH,HDD,4,10,1,65536,None,32,al-04,20140930095315
2444,dfsioe_read,7027,0,ETH,HDD,10,10,1,65536,None,32,al-05,20140930093757
2442,dfsioe_read,4569,0,ETH,HDD,4,10,3,65536,ZLIB,64,al-03,20140930084545
2445,pagerank,2800,0,ETH,HDD,4,10,1,65536,None,32,al-04,20140930083649
2441,pagerank,3037,0,ETH,HDD,10,10,1,65536,None,32,al-05,20140930071348
2440,pagerank,2305,0,ETH,HDD,4,10,3,65536,ZLIB,64,al-03,20140930064948
2435,kmeans,2878,0,ETH,HDD,4,10,1,65536,None,32,al-04,20140930055048
2432,kmeans,2870,0,ETH,HDD,10,10,1,65536,None,32,al-05,20140930050922
2431,kmeans,2321,0,ETH,HDD,4,10,3,65536,ZLIB,64,al-03,20140930042554
2428,dfsioe_read,3641,0,ETH,HDD,4,10,1,65536,None,64,al-04,20140930041001
2424,dfsioe_read,7200,0,ETH,HDD,10,10,1,65536,None,64,al-05,20140930025729
2427,pagerank,2836,0,ETH,HDD,4,10,1,65536,None,64,al-04,20140930025208
2425,dfsioe_read,4663,0,ETH,HDD,4,10,3,65536,None,256,al-03,20140930023305
2422,pagerank,2403,0,ETH,HDD,4,10,3,65536,None,256,al-03,20140930003524
2421,pagerank,3048,0,ETH,HDD,10,10,1,65536,None,64,al-05,20140930003059
2420,kmeans,2497,0,ETH,HDD,4,10,1,65536,None,64,al-04,20140930000752
2414,kmeans,2780,0,ETH,HDD,10,10,1,65536,None,64,al-05,20140929222512
2411,dfsioe_read,3829,0,ETH,HDD,10,10,1,65536,Snappy,256,al-04,20140929222322
2413,kmeans,2310,0,ETH,HDD,4,10,3,65536,None,256,al-03,20140929221102
2409,pagerank,1961,0,ETH,HDD,10,10,1,65536,Snappy,256,al-04,20140929205820
2406,dfsioe_read,4471,0,ETH,HDD,4,10,3,65536,None,128,al-03,20140929202514
2405,dfsioe_read,5886,0,ETH,HDD,6,10,1,65536,Snappy,256,al-05,20140929201602
2404,kmeans,2555,0,ETH,HDD,10,10,1,65536,Snappy,256,al-04,20140929183348
2403,pagerank,2388,0,ETH,HDD,4,10,3,65536,None,128,al-03,20140929183118
2400,pagerank,3657,0,ETH,HDD,6,10,1,65536,Snappy,256,al-05,20140929181240
2396,dfsioe_read,3739,0,ETH,HDD,10,10,1,65536,Snappy,128,al-04,20140929165934
2395,kmeans,2177,0,ETH,HDD,4,10,3,65536,None,128,al-03,20140929160645
2392,kmeans,3602,0,ETH,HDD,6,10,1,65536,Snappy,256,al-05,20140929154733
2393,pagerank,1957,0,ETH,HDD,10,10,1,65536,Snappy,128,al-04,20140929153342
